Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.0225356081	294.183846	294.183846	294.183846	294.183846	0	0	0	0	0	0	3
2	3	0	0.0450712162	295.441128	294.812487	294.183846	295.441128	0.628640854	0	0	0	0	0	3
3	4	0	0.0676068243	296.925654	295.516876	294.183846	296.925654	1.33302965	0	0	0	0	0	3
4	4	0	0.0901424324	298.571307	296.280484	294.183846	298.571307	2.0966374	0	0	0	0	0	3
5	4	0	0.112678041	300.402243	297.104836	294.183846	300.402243	2.92098917	0	0	0	0	0	3
6	5	0	0.135213649	302.598399	298.020429	294.183846	302.598399	3.83658299	0	0	0	0	0	3
7	6	0	0.157749257	305.242538	299.052159	294.183846	305.242538	4.86831276	0	0	0	0	0	3
8	6	0	0.180284865	308.056245	300.17767	294.183846	308.056245	5.99382344	0	0	0	0	0	3
9	7	0	0.202820473	310.563573	301.331659	294.183846	310.563573	7.14781264	0	0	0	0	0	3
10	8	0	0.225356081	312.681883	302.466681	294.183846	312.681883	8.282835	0	0	0	0	0	3
11	8	0	0.247891689	316.107406	303.706747	294.183846	316.107406	9.52290089	0	0	0	0	0	3
12	9	0	0.270427297	317.088237	304.821871	294.183846	317.088237	10.638025	0	0	0	0	0	3
13	11	0	0.292962905	317.722859	305.814255	294.183846	317.722859	11.6304087	0	0	0	0	0	3
14	11	0	0.315498513	318.225998	306.700808	294.183846	318.225998	12.5169618	0	0	0	0	0	3
15	12	0	0.338034122	318.70313	307.500963	294.183846	318.70313	13.3171166	0	0	0	0	0	3
16	12	0	0.36056973	319.666627	308.261317	294.183846	319.666627	14.0774705	0	0	0	0	0	3
17	13	0	0.383105338	320.423061	308.976714	294.183846	320.423061	14.7928673	0	0	0	0	0	3
18	13	0	0.405640946	321.146336	309.652804	294.183846	321.146336	15.4689574	0	0	0	0	0	3
19	15	0	0.428176554	321.688257	310.286249	294.183846	321.688257	16.1024023	0	0	0	0	0	3
20	15	0	0.450712162	322.628647	310.903369	294.183846	322.628647	16.7195222	0	0	0	0	0	3
21	16	0	0.47324777	324.122379	311.532845	294.183846	324.122379	17.3489989	0	0	0	0	0	3
22	17	0	0.495783378	326.363262	312.206955	294.183846	326.363262	18.0231087	0	0	0	0	0	3
23	17	0	0.518318986	328.911024	312.933219	294.183846	328.911024	18.7493726	0	0	0	0	0	3
24	18	0	0.540854594	331.131841	314.539654	295.441128	331.131841	19.7271663	0	0	0	0	0	3
25	19	0	0.563390203	332.770577	316.162673	296.925654	332.770577	20.645797	0	0	0	0	0	3
26	19	0	0.585925811	333.567055	317.755777	298.571307	333.567055	21.4752937	0	0	0	0	0	3
27	20	0	0.608461419	334.783258	319.33021	300.402243	334.783258	22.2253746	0	0	0	0	0	3
28	20	0	0.630997027	336.143321	320.88417	302.598399	336.143321	22.8637407	0	0	0	0	0	3
29	20	0	0.653532635	336.651046	322.36472	305.242538	336.651046	23.3125608	0	0	0	0	0	3
30	21	0	0.676068243	337.145723	323.751815	308.056245	337.145723	23.5741451	0	0	0	0	0	3
31	22	0	0.698603851	338.007067	325.054025	310.563573	338.007067	23.7223656	0	0	0	0	0	3
32	22	0	0.721139459	338.736163	326.27892	312.681883	338.736163	23.8122385	0	0	0	0	0	3
33	23	0	0.743675067	339.350355	327.438419	316.107406	339.350355	23.2429484	0	0	0	0	0	3
34	24	0	0.766210676	340.102215	328.481671	317.088237	340.102215	23.0139778	0	0	0	0	0	3
35	24	0	0.788746284	340.956598	329.519426	317.722859	340.956598	23.2337393	0	0	0	0	0	3
