Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0208741832	366.75	366.75	366.75	366.75	0	0	0	0	0	0	3
2	3	0	0.0417483664	366.75	366.75	366.75	366.75	0	0	0	0	0	0	3
3	3	0	0.0626225495	366.75	366.75	366.75	366.75	0	0	0	0	0	0	3
4	3	0	0.0834967327	366.75	366.75	366.75	366.75	0	0	0	0	0	0	3
5	4	0	0.104370916	366.75	366.75	366.75	366.75	0	0	0	0	0	0	3
6	4	0	0.125245099	366.75	366.75	366.75	366.75	0	0	0	0	0	0	3
7	5	0	0.146119282	366.75	366.75	366.75	366.75	0	0	0	0	0	0	3
8	5	0	0.166993465	368.664362	366.989295	366.75	368.664362	0.239295199	0	0	0	0	0	3
9	6	0	0.187867649	386.86887	369.198137	366.75	386.86887	2.44813684	0	0	0	0	0	3
10	6	0	0.208741832	410.537143	373.332037	366.75	410.537143	6.58203747	0	0	0	0	0	3
11	6	0	0.229616015	446.292828	379.964837	366.75	446.292828	13.2148366	0	0	0	0	0	3
12	7	0	0.250490198	484.247697	388.655075	366.75	484.247697	21.9050749	0	0	0	0	0	3
13	7	0	0.271364381	523.676842	399.041365	366.75	523.676842	32.2913648	0	0	0	0	0	3
14	8	0	0.292238564	561.546802	410.648896	366.75	561.546802	43.898896	0	0	0	0	0	3
15	8	0	0.313112748	601.678156	423.38418	366.75	601.678156	56.63418	0	0	0	0	0	3
16	8	0	0.333986931	644.290079	437.190799	366.75	644.290079	70.4407987	0	0	0	0	0	3
17	9	0	0.354861114	683.030212	451.651941	366.75	683.030212	84.9019407	0	0	0	0	0	3
18	9	0	0.375735297	718.018429	466.450079	366.75	718.018429	99.7000789	0	0	0	0	0	3
19	10	0	0.39660948	751.569361	481.456357	366.75	751.569361	114.706357	0	0	0	0	0	3
20	10	0	0.417483664	785.637267	496.665402	366.75	785.637267	129.915402	0	0	0	0	0	3
21	11	0	0.438357847	824.34104	512.269004	366.75	824.34104	145.519004	0	0	0	0	0	3
22	11	0	0.45923203	857.526727	527.962537	366.75	857.526727	161.212537	0	0	0	0	0	3
23	12	0	0.480106213	892.174302	543.797831	366.75	892.174302	177.047831	0	0	0	0	0	3
24	12	0	0.500980396	925.155866	559.687749	366.75	925.155866	192.937749	0	0	0	0	0	3
25	12	0	0.521854579	959.254619	584.375442	366.75	959.254619	217.625442	0	0	0	0	0	3
26	13	0	0.542728763	1004.82845	610.962044	366.75	1004.82845	244.212044	0	0	0	0	0	3
27	13	0	0.563602946	1048.48607	639.367713	366.75	1048.48607	272.617713	0	0	0	0	0	3
28	14	0	0.584477129	1090.50511	669.524176	366.75	1090.50511	302.774176	0	0	0	0	0	3
29	14	0	0.605351312	1129.25963	701.295411	366.75	1129.25963	334.545411	0	0	0	0	0	3
30	15	0	0.626225495	1164.97944	734.554971	366.75	1164.97944	367.804971	0	0	0	0	0	3
31	15	0	0.647099679	1207.90846	769.60324	368.664362	1207.90846	402.613945	0	0	0	0	0	3
32	15	0	0.667973862	1249.94388	806.32322	386.86887	1249.94388	437.125083	0	0	0	0	0	3
