Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0208741832	3.5581887e-08	3.5581887e-08	3.5581887e-08	3.5581887e-08	0	0	0	0	0	0	3
2	3	0	0.0417483664	4.09709659e-09	1.98394918e-08	4.09709659e-09	3.5581887e-08	1.57423952e-08	0	0	0	0	0	3
3	3	0	0.0626225495	-4.22675553e-09	1.18174093e-08	-4.22675553e-09	3.5581887e-08	2.37644776e-08	0	0	0	0	0	3
4	3	0	0.0834967327	-3.34611785e-09	8.02652755e-09	-4.22675553e-09	3.5581887e-08	2.75553594e-08	0	0	0	0	0	3
5	4	0	0.104370916	-2.25827109e-09	5.96956782e-09	-4.22675553e-09	3.5581887e-08	2.96123192e-08	0	0	0	0	0	3
6	4	0	0.125245099	-1.77295468e-09	4.6791474e-09	-4.22675553e-09	3.5581887e-08	3.09027396e-08	0	0	0	0	0	3
7	5	0	0.146119282	3.5723343e-09	4.52103125e-09	-4.22675553e-09	3.5581887e-08	3.10608557e-08	0	0	0	0	0	3
8	5	0	0.166993465	2.78292933e-09	4.30376851e-09	-4.22675553e-09	3.5581887e-08	3.12781185e-08	0	0	0	0	0	3
9	6	0	0.187867649	2.47483631e-09	4.10055382e-09	-4.22675553e-09	3.5581887e-08	3.14813332e-08	0	0	0	0	0	3
10	6	0	0.208741832	3.73600505e-09	4.06409894e-09	-4.22675553e-09	3.5581887e-08	3.1517788e-08	0	0	0	0	0	3
11	6	0	0.229616015	4.1127126e-09	4.06851837e-09	-4.22675553e-09	3.5581887e-08	3.1517788e-08	0	0	0	0	0	3
12	7	0	0.250490198	-1.98122142e-09	3.56437338e-09	-4.22675553e-09	3.5581887e-08	3.20175136e-08	0	0	0	0	0	3
13	7	0	0.271364381	4.04893855e-09	3.60164763e-09	-4.22675553e-09	3.5581887e-08	3.20175136e-08	0	0	0	0	0	3
14	8	0	0.292238564	4.18794338e-09	3.64352589e-09	-4.22675553e-09	3.5581887e-08	3.20175136e-08	0	0	0	0	0	3
15	8	0	0.313112748	3.55559616e-09	3.63766391e-09	-4.22675553e-09	3.5581887e-08	3.20175136e-08	0	0	0	0	0	3
16	8	0	0.333986931	5.70654399e-09	3.76696892e-09	-4.22675553e-09	3.5581887e-08	3.20175136e-08	0	0	0	0	0	3
17	9	0	0.354861114	5.54260047e-09	3.87141783e-09	-4.22675553e-09	3.5581887e-08	3.20175136e-08	0	0	0	0	0	3
18	9	0	0.375735297	9.60026438e-09	4.18968708e-09	-4.22675553e-09	3.5581887e-08	3.20175136e-08	0	0	0	0	0	3
19	10	0	0.39660948	8.71197886e-09	4.42770244e-09	-4.22675553e-09	3.5581887e-08	3.20175136e-08	0	0	0	0	0	3
