Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0208741832	300014.606	300014.606	300014.606	300014.606	0	0	0	0	0	0	3
2	3	0	0.0417483664	300012.353	300013.48	300012.353	300014.606	1.12685374	0	0	0	0	0	3
3	3	0	0.0626225495	300009.941	300012.3	300009.941	300014.606	2.30640626	0	0	0	0	0	3
4	3	0	0.0834967327	300008.255	300011.289	300008.255	300014.606	3.31772621	0	0	0	0	0	3
5	4	0	0.104370916	300007.026	300010.436	300007.026	300014.606	4.17019806	0	0	0	0	0	3
6	4	0	0.125245099	300006.422	300009.767	300006.422	300014.606	4.83930801	0	0	0	0	0	3
7	5	0	0.146119282	300006.025	300009.233	300006.025	300014.606	5.37396538	0	0	0	0	0	3
8	5	0	0.166993465	300005.839	300008.808	300005.839	300014.606	5.79811586	0	0	0	0	0	3
9	6	0	0.187867649	300005.756	300008.469	300005.756	300014.606	6.13730474	0	0	0	0	0	3
10	6	0	0.208741832	300005.783	300008.201	300005.756	300014.606	6.40596002	0	0	0	0	0	3
11	6	0	0.229616015	300005.816	300007.984	300005.756	300014.606	6.62273872	0	0	0	0	0	3
12	7	0	0.250490198	300005.882	300007.809	300005.756	300014.606	6.7978637	0	0	0	0	0	3
13	7	0	0.271364381	300005.927	300007.664	300005.756	300014.606	6.94258016	0	0	0	0	0	3
14	8	0	0.292238564	300005.974	300007.543	300005.756	300014.606	7.06330844	0	0	0	0	0	3
15	8	0	0.313112748	300005.994	300007.44	300005.756	300014.606	7.16658423	0	0	0	0	0	3
16	8	0	0.333986931	300006.012	300007.351	300005.756	300014.606	7.25580986	0	0	0	0	0	3
17	9	0	0.354861114	300006.025	300007.273	300005.756	300014.606	7.33381244	0	0	0	0	0	3
18	9	0	0.375735297	300006.022	300007.203	300005.756	300014.606	7.40332207	0	0	0	0	0	3
19	10	0	0.39660948	300006.012	300007.14	300005.756	300014.606	7.4659944	0	0	0	0	0	3
20	10	0	0.417483664	300006.011	300007.084	300005.756	300014.606	7.52246009	0	0	0	0	0	3
21	11	0	0.438357847	300006.008	300007.033	300005.756	300014.606	7.57371832	0	0	0	0	0	3
22	11	0	0.45923203	300006.005	300006.986	300005.756	300014.606	7.62041345	0	0	0	0	0	3
23	12	0	0.480106213	300005.996	300006.943	300005.756	300014.606	7.6634793	0	0	0	0	0	3
24	12	0	0.500980396	300005.989	300006.903	300005.756	300014.606	7.70320957	0	0	0	0	0	3
25	12	0	0.521854579	300005.98	300006.544	300005.756	300012.353	6.5971083	0	0	0	0	0	3
26	13	0	0.542728763	300005.976	300006.278	300005.756	300009.941	4.18530446	0	0	0	0	0	3
27	13	0	0.563602946	300005.967	300006.113	300005.756	300008.255	2.49912972	0	0	0	0	0	3
28	14	0	0.584477129	300005.96	300006.017	300005.756	300007.026	1.27073032	0	0	0	0	0	3
29	14	0	0.605351312	300005.951	300005.972	300005.756	300006.422	0.665957995	0	0	0	0	0	3
30	15	0	0.626225495	300005.944	300005.952	300005.756	300006.025	0.268962043	0	0	0	0	0	3
31	15	0	0.647099679	300005.937	300005.949	300005.756	300006.025	0.268962043	0	0	0	0	0	3
32	15	0	0.667973862	300005.931	300005.952	300005.756	300006.025	0.268962043	0	0	0	0	0	3
33	16	0	0.688848045	300005.923	300005.959	300005.783	300006.025	0.242003854	0	0	0	0	0	3
34	16	0	0.709722228	300005.917	300005.965	300005.816	300006.025	0.208671961	0	0	0	0	0	3
35	17	0	0.730596411	300005.908	300005.969	300005.882	300006.025	0.142384786	0	0	0	0	0	3
36	17	0	0.751470594	300005.905	300005.97	300005.905	300006.025	0.119486498	0	0	0	0	0	3
37	18	0	0.772344778	300005.901	300005.969	300005.901	300006.025	0.123186631	0	0	0	0	0	3
38	18	0	0.793218961	300005.896	300005.965	300005.896	300006.025	0.128167439	0	0	0	0	0	3
39	18	0	0.814093144	300005.893	300005.961	300005.893	300006.025	0.131453093	0	0	0	0	0	3
40	19	0	0.834967327	300005.888	300005.956	300005.888	300006.025	0.136204851	0	0	0	0	0	3
41	19	0	0.85584151	300005.882	300005.95	300005.882	300006.022	0.139177874	0	0	0	0	0	3
42	20	0	0.876715693	300005.88	300005.944	300005.88	300006.012	0.132415914	0	0	0	0	0	3
43	20	0	0.897589877	300005.876	300005.939	300005.876	300006.011	0.135393407	0	0	0	0	0	3
44	20	0	0.91846406	300005.87	300005.933	300005.87	300006.008	0.137717559	0	0	0	0	0	3
45	21	0	0.939338243	300005.866	300005.927	300005.866	300006.005	0.139698366	0	0	0	0	0	3
46	21	0	0.960212426	300005.861	300005.921	300005.861	300005.996	0.134391667	0	0	0	0	0	3
47	22	0	0.981086609	300005.855	300005.915	300005.855	300005.989	0.134385688	0	0	0	0	0	3
48	22	0	1.00196079	300005.85	300005.909	300005.85	300005.98	0.130497826	0.125559134	0	96.2	0	0	3
49	23	0	1.02283498	300005.844	300005.903	300005.844	300005.976	0.131501643	0.125559134	0	95.4	0	0	3
50	23	0	1.04370916	300005.836	300005.898	300005.836	300005.967	0.131086548	0.125559134	0	95.7	0	0	3
51	23	0	1.06458334	300005.82	300005.891	300005.82	300005.96	0.125527232	0.125559134	0	100	0	0	3
52	24	0	1.08545753	300005.808	300005.885	300005.808	300005.951	0.0870359571	0.125559134	0	100	0	0	3
53	24	0	1.10633171	300005.791	300005.878	300005.791	300005.944	0.0912422955	0.125559134	0	100	0	0	3
54	25	0	1.12720589	300005.772	300005.871	300005.772	300005.937	0.0983944599	0.125559134	0	100	0	0	3
55	25	0	1.14808007	300005.744	300005.863	300005.744	300005.931	0.106436352	0.125559134	0	100	0	0	3
56	26	0	1.16895426	300005.715	300005.854	300005.715	300005.923	0.115419254	0.125559134	0	100	0	0	3
57	26	0	1.18982844	300005.672	300005.844	300005.672	300005.917	0.125846847	0.125559134	0	99.7	0	0	3
58	27	0	1.21070262	300005.629	300005.832	300005.629	300005.908	0.137811563	0.125559134	0	91.1	0	0	3
59	27	0	1.23157681	300005.577	300005.818	300005.577	300005.905	0.151600443	0.125559134	0	82.8	0	0	3
60	27	0	1.25245099	300005.528	300005.802	300005.528	300005.901	0.166239337	0.125559134	0	75.5	0	0	3
61	28	0	1.27332517	300005.471	300005.784	300005.471	300005.896	0.180976217	0.125559134	0	69.3	0	0	3
62	28	0	1.29419936	300005.413	300005.764	300005.413	300005.893	0.196897969	0.125559134	0	63.7	0	0	3
63	29	0	1.31507354	300005.362	300005.742	300005.362	300005.888	0.213858778	0.125559134	0	58.7	0	0	3
64	29	0	1.33594772	300005.311	300005.718	300005.311	300005.882	0.231972233	0.125559134	0	54.1	0	0	3
65	30	0	1.35682191	300005.267	300005.693	300005.267	300005.88	0.251694725	0.125559134	0	49.8	0	0	3
66	30	0	1.37769609	300005.224	300005.665	300005.224	300005.876	0.273315386	0.125559134	0	45.9	0	0	3
67	31	0	1.39857027	300005.185	300005.636	300005.185	300005.87	0.296227617	0.125559134	0	42.3	0	0	3
68	31	0	1.41944446	300005.154	300005.607	300005.154	300005.866	0.320164819	0.125559134	0	39.2	0	0	3
69	31	0	1.44031864	300005.118	300005.575	300005.118	300005.861	0.345316418	0.125559134	0	36.3	0	0	3
70	32	0	1.46119282	300005.092	300005.543	300005.092	300005.855	0.371518321	0.125559134	0	33.7	0	0	3
71	32	0	1.48206701	300005.068	300005.511	300005.068	300005.85	0.398505512	0.125559134	0	31.5	0	0	3
72	33	0	1.50294119	300005.051	300005.477	300005.051	300005.844	0.426137968	0.125559134	0	29.4	0	0	3
73	33	0	1.52381537	300005.027	300005.443	300005.027	300005.836	0.454344763	0.125559134	0	27.6	0	0	3
74	34	0	1.54468956	300005.014	300005.409	300005.014	300005.82	0.482460468	0.125559134	0	26	0	0	3
75	34	0	1.56556374	300004.997	300005.375	300004.997	300005.808	0.510439121	0.125559134	0	24.5	0	0	3
76	35	0	1.58643792	300004.986	300005.34	300004.986	300005.791	0.538056159	0.125559134	0	23.3	0	0	3
77	35	0	1.6073121	300004.966	300005.306	300004.966	300005.772	0.565272021	0.125559134	0	22.2	0	0	3
78	35	0	1.62818629	300004.956	300005.272	300004.956	300005.744	0.59121702	0.125559134	0	21.2	0	0	3
79	36	0	1.64906047	300004.939	300005.239	300004.939	300005.715	0.615747791	0.125559134	0	20.3	0	0	3
80	36	0	1.66993465	300004.933	300005.206	300004.933	300005.672	0.637924889	0.125559134	0	19.6	0	0	3
81	37	0	1.69080884	300004.918	300005.175	300004.918	300005.629	0.657369036	0.125559134	0	19.1	0	0	3
82	37	0	1.71168302	300004.911	300005.145	300004.911	300005.577	0.665705033	0.125559134	0	18.8	0	0	3
83	38	0	1.7325572	300004.894	300005.116	300004.894	300005.528	0.634142469	0.125559134	0	19.7	0	0	3
84	38	0	1.75343139	300004.888	300005.089	300004.888	300005.471	0.58207376	0.125559134	0	21.5	0	0	3
85	39	0	1.77430557	300004.871	300005.064	300004.871	300005.413	0.542541687	0.125559134	0	23.1	0	0	3
86	39	0	1.79517975	300004.863	300005.042	300004.863	300005.362	0.499607517	0.125559134	0	25.1	0	0	3
87	39	0	1.81605394	300004.847	300005.02	300004.847	300005.311	0.464877904	0.125559134	0	27	0	0	3
88	40	0	1.83692812	300004.842	300005.001	300004.842	300005.267	0.4251235	0.125559134	0	29.5	0	0	3
89	40	0	1.8578023	300004.827	300004.982	300004.827	300005.224	0.39731449	0.125559134	0	31.6	0	0	3
90	41	0	1.87867649	300004.819	300004.965	300004.819	300005.185	0.365968005	0.125559134	0	34.3	0	0	3
91	41	0	1.89955067	300004.803	300004.949	300004.803	300005.154	0.350628567	0.125559134	0	35.8	0	0	3
92	42	0	1.92042485	300004.797	300004.934	300004.797	300005.118	0.320897031	0.125559134	0	39.1	0	0	3
93	42	0	1.94129904	300004.783	300004.921	300004.783	300005.092	0.309169744	0.125559134	0	40.6	0	0	3
94	42	0	1.96217322	300004.779	300004.907	300004.779	300005.068	0.288423702	0.125559134	0	43.5	0	0	3
95	43	0	1.9830474	300004.766	300004.895	300004.766	300005.051	0.284430607	0.125559134	0	44.1	0	0	3
96	43	0	2.00392159	300004.762	300004.883	300004.762	300005.027	0.264756818	0.125559134	0	47.4	0	0	3
97	44	0	2.02479577	300004.75	300004.871	300004.75	300005.014	0.264855255	0.125559134	0	47.4	0	0	3
