Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0208741832	300014.504	300014.504	300014.504	300014.504	0	0	0	0	0	0	3
2	3	0	0.0417483664	300012.25	300013.377	300012.25	300014.504	1.12685374	0	0	0	0	0	3
3	3	0	0.0626225495	300009.838	300012.197	300009.838	300014.504	2.30640626	0	0	0	0	0	3
4	3	0	0.0834967327	300008.132	300011.181	300008.132	300014.504	3.32271332	0	0	0	0	0	3
5	4	0	0.104370916	300006.894	300010.324	300006.894	300014.504	4.18011387	0	0	0	0	0	3
6	4	0	0.125245099	300006.289	300009.651	300006.289	300014.504	4.85257394	0	0	0	0	0	3
7	5	0	0.146119282	300005.899	300009.115	300005.899	300014.504	5.38854616	0	0	0	0	0	3
8	5	0	0.166993465	300005.723	300008.691	300005.723	300014.504	5.81251209	0	0	0	0	0	3
9	6	0	0.187867649	300005.647	300008.353	300005.647	300014.504	6.15071038	0	0	0	0	0	3
10	6	0	0.208741832	300005.679	300008.086	300005.647	300014.504	6.41810388	0	0	0	0	0	3
11	6	0	0.229616015	300005.713	300007.87	300005.647	300014.504	6.63377859	0	0	0	0	0	3
12	7	0	0.250490198	300005.779	300007.696	300005.647	300014.504	6.80798358	0	0	0	0	0	3
13	7	0	0.271364381	300005.824	300007.552	300005.647	300014.504	6.95192159	0	0	0	0	0	3
14	8	0	0.292238564	300005.869	300007.432	300005.647	300014.504	7.07207913	0	0	0	0	0	3
15	8	0	0.313112748	300005.888	300007.329	300005.647	300014.504	7.17495419	0	0	0	0	0	3
16	8	0	0.333986931	300005.905	300007.24	300005.647	300014.504	7.26390999	0	0	0	0	0	3
17	9	0	0.354861114	300005.917	300007.162	300005.647	300014.504	7.34172157	0	0	0	0	0	3
18	9	0	0.375735297	300005.913	300007.093	300005.647	300014.504	7.4110792	0	0	0	0	0	3
19	10	0	0.39660948	300005.904	300007.03	300005.647	300014.504	7.47361794	0	0	0	0	0	3
20	10	0	0.417483664	300005.903	300006.974	300005.647	300014.504	7.52995683	0	0	0	0	0	3
21	11	0	0.438357847	300005.9	300006.923	300005.647	300014.504	7.58110102	0	0	0	0	0	3
22	11	0	0.45923203	300005.897	300006.876	300005.647	300014.504	7.62770723	0	0	0	0	0	3
23	12	0	0.480106213	300005.887	300006.833	300005.647	300014.504	7.67070454	0	0	0	0	0	3
24	12	0	0.500980396	300005.881	300006.793	300005.647	300014.504	7.7103782	0	0	0	0	0	3
25	12	0	0.521854579	300005.871	300006.434	300005.647	300012.25	6.60258923	0	0	0	0	0	3
26	13	0	0.542728763	300005.867	300006.168	300005.647	300009.838	4.19078539	0	0	0	0	0	3
27	13	0	0.563602946	300005.857	300006.002	300005.647	300008.132	2.48466221	0	0	0	0	0	3
28	14	0	0.584477129	300005.851	300005.907	300005.647	300006.894	1.24658064	0	0	0	0	0	3
29	14	0	0.605351312	300005.841	300005.863	300005.647	300006.289	0.641422384	0	0	0	0	0	3
30	15	0	0.626225495	300005.834	300005.844	300005.647	300005.917	0.269589875	0	0	0	0	0	3
31	15	0	0.647099679	300005.827	300005.841	300005.647	300005.917	0.269589875	0	0	0	0	0	3
32	15	0	0.667973862	300005.821	300005.845	300005.647	300005.917	0.269589875	0	0	0	0	0	3
33	16	0	0.688848045	300005.812	300005.852	300005.679	300005.917	0.237938573	0	0	0	0	0	3
34	16	0	0.709722228	300005.806	300005.857	300005.713	300005.917	0.203818865	0	0	0	0	0	3
35	17	0	0.730596411	300005.798	300005.861	300005.779	300005.917	0.13753169	0	0	0	0	0	3
36	17	0	0.751470594	300005.795	300005.861	300005.795	300005.917	0.121951535	0	0	0	0	0	3
37	18	0	0.772344778	300005.791	300005.86	300005.791	300005.917	0.125814483	0	0	0	0	0	3
38	18	0	0.793218961	300005.786	300005.856	300005.786	300005.917	0.130842619	0	0	0	0	0	3
39	18	0	0.814093144	300005.783	300005.852	300005.783	300005.917	0.134128132	0	0	0	0	0	3
40	19	0	0.834967327	300005.778	300005.847	300005.778	300005.917	0.138811754	0	0	0	0	0	3
41	19	0	0.85584151	300005.772	300005.841	300005.772	300005.913	0.141522807	0	0	0	0	0	3
42	20	0	0.876715693	300005.77	300005.835	300005.77	300005.904	0.134799557	0	0	0	0	0	3
43	20	0	0.897589877	300005.765	300005.829	300005.765	300005.903	0.138007383	0	0	0	0	0	3
44	20	0	0.91846406	300005.759	300005.823	300005.759	300005.9	0.140335481	0	0	0	0	0	3
45	21	0	0.939338243	300005.755	300005.817	300005.755	300005.897	0.142042582	0	0	0	0	0	3
46	21	0	0.960212426	300005.751	300005.811	300005.751	300005.887	0.136437128	0	0	0	0	0	3
47	22	0	0.981086609	300005.744	300005.805	300005.744	300005.881	0.136302878	0	0	0	0	0	3
48	22	0	1.00196079	300005.739	300005.799	300005.739	300005.871	0.132294964	0.125723562	0	95	0	0	3
49	23	0	1.02283498	300005.734	300005.793	300005.734	300005.867	0.133113238	0.125723562	0	94.4	0	0	3
50	23	0	1.04370916	300005.725	300005.787	300005.725	300005.857	0.132282587	0.125723562	0	95	0	0	3
51	23	0	1.06458334	300005.71	300005.781	300005.71	300005.851	0.125579461	0.125723562	0	100	0	0	3
52	24	0	1.08545753	300005.698	300005.775	300005.698	300005.841	0.0880728839	0.125723562	0	100	0	0	3
53	24	0	1.10633171	300005.681	300005.768	300005.681	300005.834	0.0932075802	0.125723562	0	100	0	0	3
54	25	0	1.12720589	300005.662	300005.761	300005.662	300005.827	0.100389856	0.125723562	0	100	0	0	3
55	25	0	1.14808007	300005.633	300005.753	300005.633	300005.821	0.108456136	0.125723562	0	100	0	0	3
56	26	0	1.16895426	300005.605	300005.744	300005.605	300005.812	0.117450686	0.125723562	0	100	0	0	3
57	26	0	1.18982844	300005.562	300005.733	300005.562	300005.806	0.127884609	0.125723562	0	98.3	0	0	3
58	27	0	1.21070262	300005.519	300005.721	300005.519	300005.798	0.139854019	0.125723562	0	89.8	0	0	3
59	27	0	1.23157681	300005.467	300005.708	300005.467	300005.795	0.153650035	0.125723562	0	81.8	0	0	3
60	27	0	1.25245099	300005.418	300005.692	300005.418	300005.791	0.167982008	0.125723562	0	74.8	0	0	3
61	28	0	1.27332517	300005.36	300005.674	300005.36	300005.786	0.182459687	0.125723562	0	68.9	0	0	3
62	28	0	1.29419936	300005.303	300005.654	300005.303	300005.783	0.198177555	0.125723562	0	63.4	0	0	3
63	29	0	1.31507354	300005.252	300005.632	300005.252	300005.778	0.214991964	0.125723562	0	58.4	0	0	3
64	29	0	1.33594772	300005.201	300005.608	300005.201	300005.772	0.232991801	0.125723562	0	53.9	0	0	3
65	30	0	1.35682191	300005.157	300005.582	300005.157	300005.77	0.252608194	0.125723562	0	49.7	0	0	3
66	30	0	1.37769609	300005.114	300005.555	300005.114	300005.765	0.274115568	0.125723562	0	45.8	0	0	3
67	31	0	1.39857027	300005.074	300005.526	300005.074	300005.759	0.29690517	0.125723562	0	42.3	0	0	3
68	31	0	1.41944446	300005.043	300005.496	300005.043	300005.755	0.320716972	0.125723562	0	39.2	0	0	3
69	31	0	1.44031864	300005.008	300005.465	300005.008	300005.751	0.345755655	0.125723562	0	36.3	0	0	3
70	32	0	1.46119282	300004.982	300005.433	300004.982	300005.744	0.371855518	0.125723562	0	33.8	0	0	3
71	32	0	1.48206701	300004.957	300005.4	300004.957	300005.739	0.398749659	0.125723562	0	31.5	0	0	3
72	33	0	1.50294119	300004.94	300005.367	300004.94	300005.734	0.426294188	0.125723562	0	29.4	0	0	3
73	33	0	1.52381537	300004.917	300005.333	300004.917	300005.725	0.454424343	0.125723562	0	27.6	0	0	3
74	34	0	1.54468956	300004.904	300005.299	300004.904	300005.71	0.482480958	0.125723562	0	26	0	0	3
75	34	0	1.56556374	300004.887	300005.264	300004.887	300005.698	0.510416313	0.125723562	0	24.6	0	0	3
76	35	0	1.58643792	300004.876	300005.23	300004.876	300005.681	0.537997684	0.125723562	0	23.3	0	0	3
77	35	0	1.6073121	300004.856	300005.196	300004.856	300005.662	0.565181746	0.125723562	0	22.2	0	0	3
78	35	0	1.62818629	300004.846	300005.162	300004.846	300005.633	0.591103853	0.125723562	0	21.2	0	0	3
79	36	0	1.64906047	300004.829	300005.128	300004.829	300005.605	0.615627798	0.125723562	0	20.4	0	0	3
80	36	0	1.66993465	300004.822	300005.096	300004.822	300005.562	0.637807082	0.125723562	0	19.7	0	0	3
