Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0248956686	293.699302	293.699302	293.699302	293.699302	0	0	0	0	0	0	3
2	2	0	0.0497913373	294.364707	294.032004	293.699302	294.364707	0.33270223	0	0	0	0	0	3
3	3	0	0.0746870059	295.239427	294.434479	293.699302	295.239427	0.735176468	0	0	0	0	0	3
4	3	0	0.0995826746	296.345831	294.912317	293.699302	296.345831	1.2130145	0	0	0	0	0	3
5	3	0	0.124478343	297.695294	295.468912	293.699302	297.695294	1.76960999	0	0	0	0	0	3
6	3	0	0.149374012	299.266395	296.101826	293.699302	299.266395	2.40252371	0	0	0	0	0	3
7	4	0	0.17426968	301.067128	296.811155	293.699302	301.067128	3.11185254	0	0	0	0	0	3
8	5	0	0.199165349	302.954105	297.579024	293.699302	302.954105	3.87972132	0	0	0	0	0	3
9	5	0	0.224061018	304.774175	298.378485	293.699302	304.774175	4.67918256	0	0	0	0	0	3
10	6	0	0.248956686	306.573635	299.198	293.699302	306.573635	5.49869757	0	0	0	0	0	3
11	6	0	0.273852355	309.823901	300.163991	293.699302	309.823901	6.46468857	0	0	0	0	0	3
12	6	0	0.298748024	310.662452	301.038863	293.699302	310.662452	7.3395603	0	0	0	0	0	3
13	7	0	0.323643692	310.939242	301.80043	293.699302	310.939242	8.10112793	0	0	0	0	0	3
14	7	0	0.348539361	311.687583	302.506655	293.699302	311.687583	8.80735316	0	0	0	0	0	3
15	8	0	0.37343503	311.953391	303.136438	293.699302	311.953391	9.43713557	0	0	0	0	0	3
16	9	0	0.398330698	312.801701	303.740517	293.699302	312.801701	10.0412145	0	0	0	0	0	3
17	9	0	0.423226367	313.448238	304.311559	293.699302	313.448238	10.6122569	0	0	0	0	0	3
18	9	0	0.448122036	314.112574	304.85606	293.699302	314.112574	11.1567578	0	0	0	0	0	3
19	9	0	0.473017704	314.746945	305.376633	293.699302	314.746945	11.6773307	0	0	0	0	0	3
20	10	0	0.497913373	315.505445	305.883074	293.699302	315.505445	12.1837713	0	0	0	0	0	3
21	10	0	0.522809041	316.53113	306.390124	293.699302	316.53113	12.6908216	0	0	0	0	0	3
22	11	0	0.54770471	317.737819	307.534815	294.364707	317.737819	13.5028106	0	0	0	0	0	3
23	11	0	0.572600379	318.931801	308.704677	295.239427	318.931801	14.270198	0	0	0	0	0	3
24	11	0	0.597496047	320.267575	309.896493	296.345831	320.267575	14.9841766	0	0	0	0	0	3
25	12	0	0.622391716	321.352417	311.087283	297.695294	321.352417	15.6183709	0	0	0	0	0	3
26	13	0	0.647287385	322.465849	312.266833	299.266395	322.465849	16.1650074	0	0	0	0	0	3
27	13	0	0.672183053	323.347759	313.413565	301.067128	323.347759	16.6024102	0	0	0	0	0	3
28	14	0	0.697078722	324.45584	314.527313	302.954105	324.45584	16.9482896	0	0	0	0	0	3
29	14	0	0.721974391	325.268478	315.589902	304.774175	325.268478	17.2114175	0	0	0	0	0	3
30	14	0	0.746870059	326.29902	316.614895	306.573635	326.29902	17.4168951	0	0	0	0	0	3
31	15	0	0.771765728	327.352737	317.604376	309.823901	327.352737	17.4403852	0	0	0	0	0	3
32	16	0	0.796661396	328.249197	318.481771	310.662452	328.249197	17.4429085	0	0	0	0	0	3
33	16	0	0.821557065	329.260775	319.367405	310.939242	329.260775	17.5669753	0	0	0	0	0	3
34	17	0	0.846452734	330.39309	320.293779	311.687583	330.39309	17.7871238	0	0	0	0	0	3
35	17	0	0.871348402	331.39223	321.232096	311.953391	331.39223	18.0956579	0	0	0	0	0	3
36	17	0	0.896244071	332.852481	322.22729	312.801701	332.852481	18.4867737	0	0	0	0	0	3
37	18	0	0.92113974	334.36854	323.254283	313.448238	334.36854	18.9427236	0	0	0	0	0	3
38	18	0	0.946035408	335.626688	324.310399	314.112574	335.626688	19.4543395	0	0	0	0	0	3
39	18	0	0.970931077	336.884288	325.394767	314.746945	336.884288	20.0181339	0	0	0	0	0	3
