Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0248956686	293.20029	293.20029	293.20029	293.20029	0	0	0	0	0	0	3
2	2	0	0.0497913373	293.201093	293.200692	293.20029	293.201093	0.000401462903	0	0	0	0	0	3
3	3	0	0.0746870059	293.202403	293.201262	293.20029	293.202403	0.000971863924	0	0	0	0	0	3
4	3	0	0.0995826746	293.20456	293.202087	293.20029	293.20456	0.0017962326	0	0	0	0	0	3
5	3	0	0.124478343	293.207726	293.203214	293.20029	293.207726	0.00292407033	0	0	0	0	0	3
6	3	0	0.149374012	293.215686	293.205293	293.20029	293.215686	0.00500266167	0	0	0	0	0	3
7	4	0	0.17426968	293.228878	293.208662	293.20029	293.228878	0.00837197979	0	0	0	0	0	3
8	5	0	0.199165349	293.246826	293.213433	293.20029	293.246826	0.0131423818	0	0	0	0	0	3
9	5	0	0.224061018	293.268804	293.219585	293.20029	293.268804	0.0192947879	0	0	0	0	0	3
10	6	0	0.248956686	293.294088	293.227035	293.20029	293.294088	0.0267450337	0	0	0	0	0	3
11	6	0	0.273852355	293.343299	293.237605	293.20029	293.343299	0.0373144178	0	0	0	0	0	3
12	6	0	0.298748024	293.394252	293.250659	293.20029	293.394252	0.0503683784	0	0	0	0	0	3
13	7	0	0.323643692	293.445547	293.26565	293.20029	293.445547	0.0653597625	0	0	0	0	0	3
14	7	0	0.348539361	293.496158	293.282115	293.20029	293.496158	0.0818246179	0	0	0	0	0	3
15	8	0	0.37343503	293.547353	293.299797	293.20029	293.547353	0.0995071612	0	0	0	0	0	3
16	9	0	0.398330698	293.626219	293.320199	293.20029	293.626219	0.119908496	0	0	0	0	0	3
17	9	0	0.423226367	293.706726	293.342936	293.20029	293.706726	0.142645393	0	0	0	0	0	3
18	9	0	0.448122036	293.787345	293.367625	293.20029	293.787345	0.167334778	0	0	0	0	0	3
19	9	0	0.473017704	293.868655	293.393995	293.20029	293.868655	0.193704783	0	0	0	0	0	3
