Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.0225356081	997.561739	997.561739	997.561739	997.561739	0	0	0	0	0	0	3
2	3	0	0.0450712162	997.561742	997.561741	997.561739	997.561742	1.31262732e-06	0	0	0	0	0	3
3	4	0	0.0676068243	997.561748	997.561743	997.561739	997.561748	3.8160872e-06	0	0	0	0	0	3
4	4	0	0.0901424324	997.561759	997.561747	997.561739	997.561759	7.88718444e-06	0	0	0	0	0	3
5	4	0	0.112678041	997.561779	997.561754	997.561739	997.561779	1.42761114e-05	0	0	0	0	0	3
6	5	0	0.135213649	997.561836	997.561767	997.561739	997.561836	2.79599743e-05	0	0	0	0	0	3
7	6	0	0.157749257	997.561949	997.561793	997.561739	997.561949	5.38687544e-05	0	0	0	0	0	3
8	6	0	0.180284865	997.562123	997.561834	997.561739	997.562123	9.50854211e-05	0	0	0	0	0	3
9	7	0	0.202820473	997.562389	997.561896	997.561739	997.562389	0.000156680897	0	0	0	0	0	3
10	8	0	0.225356081	997.562757	997.561982	997.561739	997.562757	0.000242807676	0	0	0	0	0	3
11	8	0	0.247891689	997.563362	997.562108	997.561739	997.563362	0.000368219792	0	0	0	0	0	3
12	9	0	0.270427297	997.564409	997.562299	997.561739	997.564409	0.000560003427	0	0	0	0	0	3
13	11	0	0.292962905	997.5654	997.562538	997.561739	997.5654	0.000798537814	0	0	0	0	0	3
14	11	0	0.315498513	997.566221	997.562801	997.561739	997.566221	0.00106165007	0	0	0	0	0	3
15	12	0	0.338034122	997.566841	997.56307	997.561739	997.566841	0.00133096602	0	0	0	0	0	3
16	12	0	0.36056973	997.56714	997.563325	997.561739	997.56714	0.00158529954	0	0	0	0	0	3
17	13	0	0.383105338	997.566869	997.563533	997.561739	997.56714	0.00179381579	0	0	0	0	0	3
18	13	0	0.405640946	997.566344	997.563689	997.561739	997.56714	0.00194996387	0	0	0	0	0	3
19	15	0	0.428176554	997.566955	997.563861	997.561739	997.56714	0.00212182909	0	0	0	0	0	3
20	15	0	0.450712162	997.567386	997.564037	997.561739	997.567386	0.0022980721	0	0	0	0	0	3
21	16	0	0.47324777	997.567246	997.56419	997.561739	997.567386	0.00245085826	0	0	0	0	0	3
22	17	0	0.495783378	997.566468	997.564294	997.561739	997.567386	0.00255437258	0	0	0	0	0	3
23	17	0	0.518318986	997.565022	997.564325	997.561739	997.567386	0.00258603211	0	0	0	0	0	3
24	18	0	0.540854594	997.564156	997.56443	997.561742	997.567386	0.00268980713	0	0	0	0	0	3
25	19	0	0.563390203	997.562813	997.564477	997.561748	997.567386	0.00273388886	0	0	0	0	0	3
26	19	0	0.585925811	997.561746	997.564477	997.561746	997.567386	0.00272981776	0	0	0	0	0	3
27	20	0	0.608461419	997.561739	997.564476	997.561739	997.567386	0.00272342884	0	0	0	0	0	3
28	20	0	0.630997027	997.561739	997.564474	997.561739	997.567386	0.00270974498	0	0	0	0	0	3
29	20	0	0.653532635	997.561739	997.56447	997.561739	997.567386	0.00268383619	0	0	0	0	0	3
30	21	0	0.676068243	997.561739	997.564461	997.561739	997.567386	0.00264261953	0	0	0	0	0	3
31	22	0	0.698603851	997.561739	997.564444	997.561739	997.567386	0.00258102405	0	0	0	0	0	3
32	22	0	0.721139459	997.561739	997.564416	997.561739	997.567386	0.00249489727	0	0	0	0	0	3
33	23	0	0.743675067	997.561739	997.564372	997.561739	997.567386	0.00236948516	0	0	0	0	0	3
