Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.0225356081	293.200283	293.200283	293.200283	293.200283	0	0	0	0	0	0	3
2	3	0	0.0450712162	293.201044	293.200663	293.200283	293.201044	0.000380372613	0	0	0	0	0	3
3	4	0	0.0676068243	293.202344	293.201223	293.200283	293.202344	0.000940602667	0	0	0	0	0	3
4	4	0	0.0901424324	293.204496	293.202042	293.200283	293.204496	0.00175865059	0	0	0	0	0	3
5	4	0	0.112678041	293.207636	293.20316	293.200283	293.207636	0.00287755318	0	0	0	0	0	3
6	5	0	0.135213649	293.215589	293.205232	293.200283	293.215589	0.00494890086	0	0	0	0	0	3
7	6	0	0.157749257	293.228473	293.208552	293.200283	293.228473	0.00826905007	0	0	0	0	0	3
8	6	0	0.180284865	293.245989	293.213232	293.200283	293.245989	0.0129486972	0	0	0	0	0	3
9	7	0	0.202820473	293.267503	293.219262	293.200283	293.267503	0.0189788388	0	0	0	0	0	3
10	8	0	0.225356081	293.292178	293.226553	293.200283	293.292178	0.026270424	0	0	0	0	0	3
11	8	0	0.247891689	293.340574	293.236919	293.200283	293.340574	0.0366359552	0	0	0	0	0	3
12	9	0	0.270427297	293.390683	293.249733	293.200283	293.390683	0.0494496119	0	0	0	0	0	3
13	11	0	0.292962905	293.441276	293.264467	293.200283	293.441276	0.0641837633	0	0	0	0	0	3
14	11	0	0.315498513	293.491107	293.280655	293.200283	293.491107	0.0803723713	0	0	0	0	0	3
15	12	0	0.338034122	293.541804	293.298065	293.200283	293.541804	0.0977822867	0	0	0	0	0	3
16	12	0	0.36056973	293.619495	293.318155	293.200283	293.619495	0.117871664	0	0	0	0	0	3
17	13	0	0.383105338	293.698802	293.340546	293.200283	293.698802	0.140262714	0	0	0	0	0	3
18	13	0	0.405640946	293.77836	293.364869	293.200283	293.77836	0.164585745	0	0	0	0	0	3
19	15	0	0.428176554	293.858455	293.390847	293.200283	293.858455	0.190563963	0	0	0	0	0	3
20	15	0	0.450712162	293.939217	293.418265	293.200283	293.939217	0.217982462	0	0	0	0	0	3
21	16	0	0.47324777	294.062296	293.448933	293.200283	294.062296	0.248650564	0	0	0	0	0	3
22	17	0	0.495783378	294.187648	293.482511	293.200283	294.187648	0.282228513	0	0	0	0	0	3
23	17	0	0.518318986	294.313855	293.518657	293.200283	294.313855	0.318373897	0	0	0	0	0	3
24	18	0	0.540854594	294.441988	293.572644	293.201044	294.441988	0.371980688	0	0	0	0	0	3
25	19	0	0.563390203	294.573308	293.632308	293.202344	294.573308	0.431084142	0	0	0	0	0	3
26	19	0	0.585925811	294.775554	293.700708	293.204496	294.775554	0.498666526	0	0	0	0	0	3
27	20	0	0.608461419	294.981637	293.777975	293.207636	294.981637	0.574814658	0	0	0	0	0	3
28	20	0	0.630997027	295.191296	293.864221	293.215589	295.191296	0.658989384	0	0	0	0	0	3
29	20	0	0.653532635	295.404151	293.959376	293.228473	295.404151	0.750824133	0	0	0	0	0	3
30	21	0	0.676068243	295.620914	294.063395	293.245989	295.620914	0.850163689	0	0	0	0	0	3
31	22	0	0.698603851	295.954739	294.181167	293.267503	295.954739	0.961905293	0	0	0	0	0	3
32	22	0	0.721139459	296.293903	294.31275	293.292178	296.293903	1.08619632	0	0	0	0	0	3
33	23	0	0.743675067	296.640239	294.458318	293.340574	296.640239	1.2213987	0	0	0	0	0	3
34	24	0	0.766210676	296.993673	294.617148	293.390683	296.993673	1.36741544	0	0	0	0	0	3
