Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
61	26	0	1.51863579	600002.909	600003.055	600002.909	600003.198	0.254134621	0.121466189	0	47.7	0	0	3
62	26	0	1.54353146	600002.893	600003.04	600002.893	600003.186	0.25924738	0.121466189	0	46.8	0	0	3
63	26	0	1.56842712	600002.882	600003.026	600002.882	600003.175	0.263784826	0.121466189	0	46	0	0	3
64	27	0	1.59332279	600002.869	600003.011	600002.869	600003.159	0.267647664	0.121466189	0	45.3	0	0	3
65	27	0	1.61821846	600002.859	600002.997	600002.859	600003.147	0.270806324	0.121466189	0	44.8	0	0	3
66	27	0	1.64311413	600002.846	600002.982	600002.846	600003.13	0.273407775	0.121466189	0	44.4	0	0	3
67	27	0	1.6680098	600002.837	600002.968	600002.837	600003.117	0.27528108	0.121466189	0	44.1	0	0	3
68	28	0	1.69290547	600002.826	600002.955	600002.826	600003.099	0.273271205	0.121466189	0	44.4	0	0	3
69	28	0	1.71780114	600002.817	600002.941	600002.817	600003.085	0.268705416	0.121466189	0	45.2	0	0	3
70	28	0	1.7426968	600002.806	600002.928	600002.806	600003.069	0.262669749	0.121466189	0	46.2	0	0	3
71	29	0	1.76759247	600002.799	600002.915	600002.799	600003.057	0.258091516	0.121466189	0	47	0	0	3
72	29	0	1.79248814	600002.788	600002.902	600002.788	600003.04	0.252020359	0.121466189	0	48.1	0	0	3
73	29	0	1.81738381	600002.781	600002.89	600002.781	600003.027	0.246688589	0.121466189	0	49.2	0	0	3
74	29	0	1.84227948	600002.77	600002.878	600002.77	600003.009	0.239696076	0.121466189	0	50.6	0	0	3
75	30	0	1.86717515	600002.763	600002.866	600002.763	600002.996	0.232975627	0.121466189	0	52.1	0	0	3
76	30	0	1.89207082	600002.752	600002.854	600002.752	600002.977	0.22513429	0.121466189	0	53.9	0	0	3
77	30	0	1.91696649	600002.746	600002.843	600002.746	600002.964	0.218544664	0.121466189	0	55.5	0	0	3
78	31	0	1.94186215	600002.735	600002.832	600002.735	600002.947	0.211947603	0.121466189	0	57.3	0	0	3
79	31	0	1.96675782	600002.728	600002.822	600002.728	600002.936	0.207524786	0.121466189	0	58.5	0	0	3
80	31	0	1.99165349	600002.718	600002.811	600002.718	600002.919	0.201080756	0.121466189	0	60.4	0	0	3
81	31	0	2.01654916	600002.711	600002.802	600002.711	600002.909	0.197720998	0.121466189	0	61.4	0	0	3
82	32	0	2.04144483	600002.702	600002.792	600002.702	600002.893	0.190771941	0.121466189	0	63.6	0	0	3
83	32	0	2.0663405	600002.697	600002.782	600002.697	600002.882	0.184587284	0.121466189	0	65.8	0	0	3
84	32	0	2.09123617	600002.69	600002.773	600002.69	600002.869	0.179026879	0.121466189	0	67.8	0	0	3
85	33	0	2.11613183	600002.684	600002.764	600002.684	600002.859	0.174832078	0.121466189	0	69.4	0	0	3
86	33	0	2.1410275	600002.677	600002.756	600002.677	600002.846	0.169600516	0.121466189	0	71.6	0	0	3
87	33	0	2.16592317	600002.672	600002.747	600002.672	600002.837	0.165691962	0.121466189	0	73.3	0	0	3
88	33	0	2.19081884	600002.666	600002.739	600002.666	600002.826	0.160086633	0.121466189	0	75.8	0	0	3
89	34	0	2.21571451	600002.66	600002.731	600002.66	600002.817	0.156274017	0.121466189	0	77.7	0	0	3
90	34	0	2.24061018	600002.654	600002.724	600002.654	600002.806	0.1513832	0.121466189	0	80.2	0	0	3
91	34	0	2.26550585	600002.648	600002.716	600002.648	600002.799	0.150333065	0.121466189	0	80.7	0	0	3
92	34	0	2.29040151	600002.64	600002.709	600002.64	600002.788	0.147181269	0.121466189	0	82.5	0	0	3
93	35	0	2.31529718	600002.635	600002.701	600002.635	600002.781	0.145386803	0.121466189	0	83.5	0	0	3
94	35	0	2.34019285	600002.63	600002.694	600002.63	600002.77	0.13992215	0.121466189	0	86.8	0	0	3
95	35	0	2.36508852	600002.625	600002.687	600002.625	600002.763	0.138549639	0.121466189	0	87.6	0	0	3
96	36	0	2.38998419	600002.618	600002.68	600002.618	600002.752	0.133683198	0.121466189	0	90.8	0	0	3
97	36	0	2.41487986	600002.614	600002.674	600002.614	600002.746	0.132077405	0.121466189	0	91.9	0	0	3
98	36	0	2.43977553	600002.608	600002.667	600002.608	600002.735	0.127225873	0.121466189	0	95.4	0	0	3
99	36	0	2.4646712	600002.603	600002.661	600002.603	600002.728	0.125022652	0.121466189	0	97.1	0	0	3
100	37	0	2.48956686	600002.598	600002.655	600002.598	600002.718	0.120727881	0.121466189	0	100	0	0	3
101	37	0	2.51446253	600002.593	600002.649	600002.593	600002.711	0.117866462	0.121466189	0	100	0	0	3
102	37	0	2.5393582	600002.588	600002.643	600002.588	600002.702	0.114096017	0.121466189	0	100	0	0	3
103	38	0	2.56425387	600002.584	600002.637	600002.584	600002.697	0.112927066	0.121466189	0	100	0	0	3
104	38	0	2.58914954	600002.579	600002.632	600002.579	600002.69	0.110832997	0.121466189	0	100	0	0	3
105	38	0	2.61404521	600002.575	600002.626	600002.575	600002.684	0.109265277	0.121466189	0	100	0	0	3
106	39	0	2.63894088	600002.57	600002.621	600002.57	600002.677	0.106697519	0.121466189	0	100	0	0	3
107	39	0	2.66383654	600002.566	600002.616	600002.566	600002.672	0.105254038	0.121466189	0	100	0	0	3
108	39	0	2.68873221	600002.562	600002.61	600002.562	600002.666	0.103370476	0.121466189	0	100	0	0	3
109	39	0	2.71362788	600002.558	600002.605	600002.558	600002.66	0.102324306	0.121466189	0	100	0	0	3
110	40	0	2.73852355	600002.554	600002.6	600002.554	600002.654	0.100777452	0.121466189	0	100	0	0	3
111	40	0	2.76341922	600002.55	600002.595	600002.55	600002.648	0.0987384842	0.121466189	0	100	0	0	3
112	40	0	2.78831489	600002.546	600002.59	600002.546	600002.64	0.0947686998	0.121466189	0	100	0	0	3
113	41	0	2.81321056	600002.542	600002.586	600002.542	600002.635	0.0934633554	0.121466189	0	100	0	0	3
114	41	0	2.83810622	600002.539	600002.581	600002.539	600002.63	0.0910682303	0.121466189	0	100	0	0	3
115	41	0	2.86300189	600002.535	600002.576	600002.535	600002.625	0.0894094182	0.121466189	0	100	0	0	3
116	41	0	2.88789756	600002.531	600002.572	600002.531	600002.618	0.0872315881	0.121466189	0	100	0	0	3
117	42	0	2.91279323	600002.528	600002.568	600002.528	600002.614	0.0859398517	0.121466189	0	100	0	0	3
118	42	0	2.9376889	600002.524	600002.563	600002.524	600002.608	0.083916928	0.121466189	0	100	0	0	3
119	42	0	2.96258457	600002.521	600002.559	600002.521	600002.603	0.0819591734	0.121466189	0	100	0	0	3
120	43	0	2.98748024	600002.517	600002.555	600002.517	600002.598	0.0800594637	0.121466189	0	100	0	0	3
121	43	0	3.01237591	600002.515	600002.551	600002.515	600002.593	0.0778877853	0.121466189	0	100	0	0	3
122	43	0	3.03727157	600002.512	600002.547	600002.512	600002.588	0.0761792536	0.121466189	0	100	0	0	3
123	43	0	3.06216724	600002.51	600002.544	600002.51	600002.584	0.0746072954	0.121466189	0	100	0	0	3
124	44	0	3.08706291	600002.507	600002.54	600002.507	600002.579	0.0721684821	0.121466189	0	100	0	0	3
125	44	0	3.11195858	600002.503	600002.536	600002.503	600002.575	0.071574172	0.121466189	0	100	0	0	3
126	44	0	3.13685425	600002.499	600002.533	600002.499	600002.57	0.0704789227	0.121466189	0	100	0	0	3
127	45	0	3.16174992	600002.498	600002.529	600002.498	600002.566	0.0686415983	0.121466189	0	100	0	0	3
128	45	0	3.18664559	600002.495	600002.526	600002.495	600002.562	0.067382065	0.121466189	0	100	0	0	3
129	45	0	3.21154125	600002.492	600002.523	600002.492	600002.558	0.0659628928	0.121466189	0	100	0	0	3
130	45	0	3.23643692	600002.489	600002.519	600002.489	600002.554	0.0648766592	0.121466189	0	100	0	0	3
131	46	0	3.26133259	600002.487	600002.516	600002.487	600002.55	0.0630540064	0.121466189	0	100	0	0	3
132	46	0	3.28622826	600002.484	600002.513	600002.484	600002.546	0.0614712512	0.121466189	0	100	0	0	3
133	46	0	3.31112393	600002.483	600002.51	600002.483	600002.542	0.0589366963	0.121466189	0	100	0	0	3
134	47	0	3.3360196	600002.48	600002.507	600002.48	600002.539	0.0582106573	0.121466189	0	100	0	0	3
135	47	0	3.36091527	600002.478	600002.504	600002.478	600002.535	0.0576010472	0.121466189	0	100	0	0	3
136	47	0	3.38581094	600002.474	600002.501	600002.474	600002.531	0.0575198834	0.121466189	0	100	0	0	3
137	48	0	3.4107066	600002.471	600002.498	600002.471	600002.528	0.0568687646	0.121466189	0	100	0	0	3
138	48	0	3.43560227	600002.469	600002.496	600002.469	600002.524	0.0557062253	0.121466189	0	100	0	0	3
139	48	0	3.46049794	600002.466	600002.493	600002.466	600002.521	0.0551887283	0.121466189	0	100	0	0	3
140	48	0	3.48539361	600002.464	600002.49	600002.464	600002.517	0.0539184082	0.121466189	0	100	0	0	3
141	49	0	3.51028928	600002.463	600002.487	600002.463	600002.515	0.052175498	0.121466189	0	100	0	0	3
142	49	0	3.53518495	600002.461	600002.485	600002.461	600002.512	0.0509195896	0.121466189	0	100	0	0	3
143	49	0	3.56008062	600002.46	600002.482	600002.46	600002.51	0.0497866296	0.121466189	0	100	0	0	3
144	50	0	3.58497628	600002.457	600002.48	600002.457	600002.507	0.0497773471	0.121466189	0	100	0	0	3
145	50	0	3.60987195	600002.456	600002.477	600002.456	600002.503	0.0475004395	0.121466189	0	100	0	0	3
146	50	0	3.63476762	600002.453	600002.475	600002.453	600002.499	0.0460048954	0.121466189	0	100	0	0	3
147	50	0	3.65966329	600002.451	600002.473	600002.451	600002.498	0.0464569684	0.121466189	0	100	0	0	3
148	51	0	3.68455896	600002.448	600002.47	600002.448	600002.495	0.0462691926	0.121466189	0	100	0	0	3
149	51	0	3.70945463	600002.447	600002.468	600002.447	600002.492	0.0449236617	0.121466189	0	100	0	0	3
150	51	0	3.7343503	600002.445	600002.466	600002.445	600002.489	0.0440123262	0.121466189	0	100	0	0	3
151	52	0	3.75924596	600002.443	600002.464	600002.443	600002.487	0.0432568201	0.121466189	0	100	0	0	3
152	52	0	3.78414163	600002.44	600002.462	600002.44	600002.484	0.043956016	0.121466189	0	100	0	0	3
153	52	0	3.8090373	600002.439	600002.459	600002.439	600002.483	0.0436884905	0.121466189	0	100	0	0	3
154	52	0	3.83393297	600002.438	600002.457	600002.438	600002.48	0.0425473303	0.121466189	0	100	0	0	3
155	53	0	3.85882864	600002.436	600002.455	600002.436	600002.478	0.041113234	0.121466189	0	100	0	0	3
156	53	0	3.88372431	600002.434	600002.453	600002.434	600002.474	0.0397566297	0.121466189	0	100	0	0	3
157	53	0	3.90861998	600002.432	600002.451	600002.432	600002.471	0.0385577782	0.121466189	0	100	0	0	3
158	54	0	3.93351565	600002.431	600002.449	600002.431	600002.469	0.0380022041	0.121466189	0	100	0	0	3
159	54	0	3.95841131	600002.429	600002.447	600002.429	600002.466	0.0370751814	0.121466189	0	100	0	0	3
160	54	0	3.98330698	600002.426	600002.445	600002.426	600002.464	0.0371083458	0.121466189	0	100	0	0	3
161	54	0	4.00820265	600002.424	600002.444	600002.424	600002.463	0.0389568725	0.121466189	0	100	0	0	3
