Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0208741832	293.200067	293.200067	293.200067	293.200067	0	0	0	0	0	0	3
2	3	0	0.0417483664	293.200176	293.200122	293.200067	293.200176	5.44138122e-05	0	0	0	0	0	3
3	3	0	0.0626225495	293.200339	293.200194	293.200067	293.200339	0.000126984365	0	0	0	0	0	3
4	3	0	0.0834967327	293.200576	293.20029	293.200067	293.200576	0.000222343966	0	0	0	0	0	3
5	4	0	0.104370916	293.200922	293.200416	293.200067	293.200922	0.000348718075	0	0	0	0	0	3
6	4	0	0.125245099	293.201799	293.200647	293.200067	293.201799	0.000579242001	0	0	0	0	0	3
7	5	0	0.146119282	293.20339	293.201038	293.200067	293.20339	0.00097116437	0	0	0	0	0	3
8	5	0	0.166993465	293.205737	293.201626	293.200067	293.205737	0.00155847464	0	0	0	0	0	3
9	6	0	0.187867649	293.208878	293.202432	293.200067	293.208878	0.00236426368	0	0	0	0	0	3
10	6	0	0.208741832	293.21296	293.203484	293.200067	293.21296	0.00341708177	0	0	0	0	0	3
11	6	0	0.229616015	293.221497	293.205122	293.200067	293.221497	0.00505462531	0	0	0	0	0	3
12	7	0	0.250490198	293.232454	293.2074	293.200067	293.232454	0.00733227502	0	0	0	0	0	3
13	7	0	0.271364381	293.245521	293.210332	293.200067	293.245521	0.0102647037	0	0	0	0	0	3
14	8	0	0.292238564	293.261068	293.213956	293.200067	293.261068	0.0138887303	0	0	0	0	0	3
15	8	0	0.313112748	293.278963	293.21829	293.200067	293.278963	0.0182225348	0	0	0	0	0	3
16	8	0	0.333986931	293.309287	293.223977	293.200067	293.309287	0.0239098324	0	0	0	0	0	3
17	9	0	0.354861114	293.342817	293.230968	293.200067	293.342817	0.0309004256	0	0	0	0	0	3
18	9	0	0.375735297	293.379072	293.239196	293.200067	293.379072	0.0391284667	0	0	0	0	0	3
19	10	0	0.39660948	293.417933	293.248603	293.200067	293.417933	0.0485356904	0	0	0	0	0	3
20	10	0	0.417483664	293.459109	293.259128	293.200067	293.459109	0.0590609784	0	0	0	0	0	3
21	11	0	0.438357847	293.525773	293.271826	293.200067	293.525773	0.0717583229	0	0	0	0	0	3
22	11	0	0.45923203	293.597544	293.286631	293.200067	293.597544	0.0865637078	0	0	0	0	0	3
23	12	0	0.480106213	293.673979	293.303472	293.200067	293.673979	0.103404907	0	0	0	0	0	3
24	12	0	0.500980396	293.754681	293.322273	293.200067	293.754681	0.122205284	0	0	0	0	0	3
25	12	0	0.521854579	293.839414	293.348912	293.200176	293.839414	0.148790318	0	0	0	0	0	3
26	13	0	0.542728763	293.974618	293.38118	293.200339	293.974618	0.180986153	0	0	0	0	0	3
27	13	0	0.563602946	294.116394	293.419349	293.200576	294.116394	0.219059719	0	0	0	0	0	3
28	14	0	0.584477129	294.263707	293.463647	293.200922	294.263707	0.263230495	0	0	0	0	0	3
29	14	0	0.605351312	294.416345	293.514289	293.201799	294.416345	0.313642631	0	0	0	0	0	3
30	15	0	0.626225495	294.572461	293.5714	293.20339	294.572461	0.37036163	0	0	0	0	0	3
31	15	0	0.647099679	294.815645	293.638577	293.205737	294.815645	0.436951613	0	0	0	0	0	3
32	15	0	0.667973862	295.065699	293.716076	293.208878	295.065699	0.513644242	0	0	0	0	0	3
33	16	0	0.688848045	295.325604	293.804273	293.21296	295.325604	0.600788363	0	0	0	0	0	3
34	16	0	0.709722228	295.592615	293.903425	293.221497	295.592615	0.698303108	0	0	0	0	0	3
35	17	0	0.730596411	295.869876	294.013774	293.232454	295.869876	0.806374557	0	0	0	0	0	3
36	17	0	0.751470594	296.309366	294.141979	293.245521	296.309366	0.931646818	0	0	0	0	0	3
37	18	0	0.772344778	296.773842	294.288992	293.261068	296.773842	1.07503614	0	0	0	0	0	3
