Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0208741832	300000.417	300000.417	300000.417	300000.417	0	0	0	0	0	0	3
2	3	0	0.0417483664	300000.042	300000.229	300000.042	300000.417	0.187363519	0	0	0	0	0	3
3	3	0	0.0626225495	299999.95	300000.136	299999.95	300000.417	0.280495797	0	0	0	0	0	3
4	3	0	0.0834967327	299999.957	300000.091	299999.95	300000.417	0.325316379	0	0	0	0	0	3
5	4	0	0.104370916	299999.923	300000.058	299999.923	300000.417	0.359055991	0	0	0	0	0	3
6	4	0	0.125245099	300000.014	300000.05	299999.923	300000.417	0.366362356	0	0	0	0	0	3
7	5	0	0.146119282	299999.977	300000.04	299999.923	300000.417	0.376882624	0	0	0	0	0	3
8	5	0	0.166993465	300000.015	300000.037	299999.923	300000.417	0.380028876	0	0	0	0	0	3
9	6	0	0.187867649	300000.008	300000.034	299999.923	300000.417	0.383217557	0	0	0	0	0	3
10	6	0	0.208741832	300000.004	300000.031	299999.923	300000.417	0.38621486	0	0	0	0	0	3
11	6	0	0.229616015	300000.005	300000.028	299999.923	300000.417	0.388564	0	0	0	0	0	3
12	7	0	0.250490198	300000.007	300000.026	299999.923	300000.417	0.390346601	0	0	0	0	0	3
13	7	0	0.271364381	300000.002	300000.025	299999.923	300000.417	0.392206661	0	0	0	0	0	3
14	8	0	0.292238564	300000.003	300000.023	299999.923	300000.417	0.393742621	0	0	0	0	0	3
15	8	0	0.313112748	300000.003	300000.022	299999.923	300000.417	0.395096041	0	0	0	0	0	3
16	8	0	0.333986931	300000.001	300000.02	299999.923	300000.417	0.396358855	0	0	0	0	0	3
17	9	0	0.354861114	300000.003	300000.019	299999.923	300000.417	0.397401186	0	0	0	0	0	3
18	9	0	0.375735297	299999.997	300000.018	299999.923	300000.417	0.398631436	0	0	0	0	0	3
19	10	0	0.39660948	299999.994	300000.017	299999.923	300000.417	0.399909762	0	0	0	0	0	3
20	10	0	0.417483664	299999.998	300000.016	299999.923	300000.417	0.400856488	0	0	0	0	0	3
21	11	0	0.438357847	300000.001	300000.015	299999.923	300000.417	0.401591562	0	0	0	0	0	3
22	11	0	0.45923203	300000.002	300000.015	299999.923	300000.417	0.402208029	0	0	0	0	0	3
23	12	0	0.480106213	300000.003	300000.014	299999.923	300000.417	0.402696885	0	0	0	0	0	3
24	12	0	0.500980396	300000.002	300000.014	299999.923	300000.417	0.403219354	0	0	0	0	0	3
25	12	0	0.521854579	300000.003	299999.996	299999.923	300000.042	0.119287405	0	0	0	0	0	3
26	13	0	0.542728763	300000.004	299999.995	299999.923	300000.015	0.0919618055	0	0	0	0	0	3
27	13	0	0.563602946	300000.012	299999.997	299999.923	300000.015	0.0919618055	0	0	0	0	0	3
28	14	0	0.584477129	300000.016	300000	299999.923	300000.016	0.0629790604	0	0	0	0	0	3
29	14	0	0.605351312	300000.023	300000.004	299999.977	300000.023	0.0461209821	0	0	0	0	0	3
30	15	0	0.626225495	300000.024	300000.004	299999.977	300000.024	0.0451524279	0	0	0	0	0	3
31	15	0	0.647099679	300000.025	300000.006	299999.994	300000.025	0.0306485043	0	0	0	0	0	3
32	15	0	0.667973862	300000.023	300000.007	299999.994	300000.025	0.0306485043	0	0	0	0	0	3
33	16	0	0.688848045	300000.031	300000.008	299999.994	300000.031	0.0358201921	0	0	0	0	0	3
34	16	0	0.709722228	300000.036	300000.009	299999.994	300000.036	0.0334710517	0	0	0	0	0	3
35	17	0	0.730596411	300000.04	300000.01	299999.994	300000.04	0.0316884508	0	0	0	0	0	3
36	17	0	0.751470594	300000.038	300000.012	299999.994	300000.04	0.0298283909	0	0	0	0	0	3
37	18	0	0.772344778	300000.038	300000.013	299999.994	300000.04	0.0282924313	0	0	0	0	0	3
38	18	0	0.793218961	300000.034	300000.015	299999.994	300000.04	0.0269390107	0	0	0	0	0	3
39	18	0	0.814093144	300000.039	300000.016	299999.994	300000.04	0.0256761971	0	0	0	0	0	3
40	19	0	0.834967327	300000.041	300000.018	299999.994	300000.041	0.0246338659	0	0	0	0	0	3
41	19	0	0.85584151	300000.04	300000.019	299999.994	300000.041	0.0245172269	0	0	0	0	0	3
42	20	0	0.876715693	300000.038	300000.021	299999.994	300000.041	0.0262030519	0	0	0	0	0	3
43	20	0	0.897589877	300000.036	300000.023	299999.998	300000.041	0.0279750495	0	0	0	0	0	3
44	20	0	0.91846406	300000.034	300000.024	300000.001	300000.041	0.0294635831	0	0	0	0	0	3
45	21	0	0.939338243	300000.037	300000.026	300000.002	300000.041	0.0309932213	0	0	0	0	0	3
46	21	0	0.960212426	300000.039	300000.027	300000.002	300000.041	0.0325292634	0	0	0	0	0	3
47	22	0	0.981086609	300000.04	300000.029	300000.002	300000.041	0.0340621924	0	0	0	0	0	3
48	22	0	1.00196079	300000.038	300000.03	300000.003	300000.041	0.0355635452	0.00354380677	0	9.9	0	0	3
49	23	0	1.02283498	300000.038	300000.032	300000.004	300000.041	0.0369188279	0.00354380677	0	9.5	0	0	3
50	23	0	1.04370916	300000.037	300000.033	300000.012	300000.041	0.028626744	0.00354380677	0	12.3	0	0	3
51	23	0	1.06458334	300000.038	300000.034	300000.016	300000.041	0.0250625499	0.00354380677	0	14.1	0	0	3
52	24	0	1.08545753	300000.035	300000.035	300000.023	300000.041	0.0179956998	0.00354380677	0	19.6	0	0	3
53	24	0	1.10633171	300000.035	300000.036	300000.023	300000.041	0.0177817855	0.00354380677	0	19.9	0	0	3
54	25	0	1.12720589	300000.033	300000.036	300000.023	300000.041	0.0177817855	0.00354380677	0	19.9	0	0	3
55	25	0	1.14808007	300000.034	300000.036	300000.023	300000.041	0.0177817855	0.00354380677	0	19.9	0	0	3
56	26	0	1.16895426	300000.032	300000.037	300000.031	300000.041	0.00997453678	0.00354380677	0	35.5	0	0	3
57	26	0	1.18982844	300000.032	300000.037	300000.032	300000.041	0.00908880151	0.00354380677	0	38.9	0	0	3
58	27	0	1.21070262	300000.027	300000.036	300000.027	300000.041	0.0143902475	0.00354380677	0	24.6	0	0	3
59	27	0	1.23157681	300000.025	300000.036	300000.025	300000.041	0.0154547406	0.00354380677	0	22.9	0	0	3
60	27	0	1.25245099	300000.022	300000.035	300000.022	300000.041	0.0185220416	0.00354380677	0	19.1	0	0	3
61	28	0	1.27332517	300000.025	300000.034	300000.022	300000.041	0.0185220416	0.00354380677	0	19.1	0	0	3
62	28	0	1.29419936	300000.02	300000.034	300000.02	300000.041	0.0205977635	0.00354380677	0	17.2	0	0	3
63	29	0	1.31507354	300000.024	300000.033	300000.02	300000.041	0.0189555341	0.00354380677	0	18.6	0	0	3
64	29	0	1.33594772	300000.022	300000.032	300000.02	300000.04	0.0173965976	0.00354380677	0	20.3	0	0	3
65	30	0	1.35682191	300000.03	300000.032	300000.02	300000.04	0.0157107726	0.00354380677	0	22.5	0	0	3
66	30	0	1.37769609	300000.03	300000.032	300000.02	300000.04	0.0139387751	0.00354380677	0	25.4	0	0	3
67	31	0	1.39857027	300000.035	300000.032	300000.02	300000.04	0.0124502414	0.00354380677	0	28.4	0	0	3
68	31	0	1.41944446	300000.037	300000.032	300000.02	300000.04	0.0109206032	0.00354380677	0	32.4	0	0	3
69	31	0	1.44031864	300000.041	300000.032	300000.02	300000.041	0.0093845611	0.00354380677	0	37.7	0	0	3
70	32	0	1.46119282	300000.041	300000.032	300000.02	300000.041	0.00785163214	0.00354380677	0	45.1	0	0	3
71	32	0	1.48206701	300000.047	300000.032	300000.02	300000.047	0.00635027926	0.00354380677	0	55.8	0	0	3
72	33	0	1.50294119	300000.049	300000.033	300000.02	300000.049	0.00496960699	0.00354380677	0	71.3	0	0	3
73	33	0	1.52381537	300000.05	300000.033	300000.02	300000.05	0.00496960699	0.00354380677	0	71.3	0	0	3
74	34	0	1.54468956	300000.049	300000.034	300000.02	300000.05	0.00496960699	0.00354380677	0	71.3	0	0	3
75	34	0	1.56556374	300000.052	300000.034	300000.02	300000.052	0.00496960699	0.00354380677	0	71.3	0	0	3
76	35	0	1.58643792	300000.052	300000.035	300000.02	300000.052	0.00496960699	0.00354380677	0	71.3	0	0	3
77	35	0	1.6073121	300000.051	300000.036	300000.02	300000.052	0.00496960699	0.00354380677	0	71.3	0	0	3
78	35	0	1.62818629	300000.05	300000.036	300000.02	300000.052	0.00496960699	0.00354380677	0	71.3	0	0	3
79	36	0	1.64906047	300000.049	300000.037	300000.02	300000.052	0.00544081186	0.00354380677	0	65.1	0	0	3
80	36	0	1.66993465	300000.049	300000.038	300000.02	300000.052	0.00615059788	0.00354380677	0	57.6	0	0	3
81	37	0	1.69080884	300000.048	300000.039	300000.02	300000.052	0.00683919212	0.00354380677	0	51.8	0	0	3
82	37	0	1.71168302	300000.048	300000.039	300000.02	300000.052	0.00773648499	0.00354380677	0	45.8	0	0	3
83	38	0	1.7325572	300000.047	300000.04	300000.02	300000.052	0.00864949939	0.00354380677	0	40.9	0	0	3
84	38	0	1.75343139	300000.047	300000.041	300000.02	300000.052	0.00966408086	0.00354380677	0	36.6	0	0	3
85	39	0	1.77430557	300000.046	300000.042	300000.02	300000.052	0.0105656884	0.00354380677	0	33.5	0	0	3
86	39	0	1.79517975	300000.046	300000.043	300000.022	300000.052	0.0116413156	0.00354380677	0	30.4	0	0	3
87	39	0	1.81605394	300000.046	300000.044	300000.022	300000.052	0.012558117	0.00354380677	0	28.2	0	0	3
88	40	0	1.83692812	300000.046	300000.045	300000.03	300000.052	0.0135830035	0.00354380677	0	26	0	0	3
89	40	0	1.8578023	300000.046	300000.046	300000.03	300000.052	0.0142520457	0.00354380677	0	24.8	0	0	3
90	41	0	1.87867649	300000.046	300000.047	300000.035	300000.052	0.0148812307	0.00354380677	0	23.8	0	0	3
91	41	0	1.89955067	300000.045	300000.047	300000.037	300000.052	0.0148003284	0.00354380677	0	23.9	0	0	3
92	42	0	1.92042485	300000.044	300000.047	300000.041	300000.052	0.0112169923	0.00354380677	0	31.5	0	0	3
