Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0208741832	35490.3223	35490.3223	35490.3223	35490.3223	0	0	0	0	0	0	3
2	3	0	0.0417483664	89857.5594	62673.9408	35490.3223	89857.5594	27183.6185	0	0	0	0	0	3
3	3	0	0.0626225495	163564.63	96304.1705	35490.3223	163564.63	60813.8482	0	0	0	0	0	3
4	3	0	0.0834967327	260417.737	137332.562	35490.3223	260417.737	101842.24	0	0	0	0	0	3
5	4	0	0.104370916	384059.191	186677.888	35490.3223	384059.191	151187.566	0	0	0	0	0	3
6	4	0	0.125245099	540750.984	245690.071	35490.3223	540750.984	210199.748	0	0	0	0	0	3
7	5	0	0.146119282	736645.645	315826.581	35490.3223	736645.645	280336.259	0	0	0	0	0	3
8	5	0	0.166993465	971747.921	397816.749	35490.3223	971747.921	362326.426	0	0	0	0	0	3
9	6	0	0.187867649	1253014.7	492838.743	35490.3223	1253014.7	457348.421	0	0	0	0	0	3
10	6	0	0.208741832	1578100.83	601364.953	35490.3223	1578100.83	565874.63	0	0	0	0	0	3
11	6	0	0.229616015	2097941.86	737417.399	35490.3223	2097941.86	701927.076	0	0	0	0	0	3
12	7	0	0.250490198	2598209.54	892483.41	35490.3223	2598209.54	856993.088	0	0	0	0	0	3
13	7	0	0.271364381	3056194.56	1058922.73	35490.3223	3056194.56	1023432.41	0	0	0	0	0	3
14	8	0	0.292238564	3534613.44	1235757.78	35490.3223	3534613.44	1200267.46	0	0	0	0	0	3
15	8	0	0.313112748	3959192.74	1417320.11	35490.3223	3959192.74	1381829.79	0	0	0	0	0	3
16	8	0	0.333986931	4151196.4	1588187.38	35490.3223	4151196.4	1552697.06	0	0	0	0	0	3
17	9	0	0.354861114	4278871.25	1746462.9	35490.3223	4278871.25	1710972.58	0	0	0	0	0	3
18	9	0	0.375735297	4312701.09	1889031.69	35490.3223	4312701.09	1853541.37	0	0	0	0	0	3
19	10	0	0.39660948	4262639.03	2013958.39	35490.3223	4312701.09	1978468.07	0	0	0	0	0	3
20	10	0	0.417483664	4184011.93	2122461.07	35490.3223	4312701.09	2086970.75	0	0	0	0	0	3
21	11	0	0.438357847	4097224.59	2216497.43	35490.3223	4312701.09	2181007.1	0	0	0	0	0	3
22	11	0	0.45923203	4004484.02	2297769.54	35490.3223	4312701.09	2262279.22	0	0	0	0	0	3
23	12	0	0.480106213	3922022.88	2368389.25	35490.3223	4312701.09	2332898.93	0	0	0	0	0	3
24	12	0	0.500980396	3838980.08	2429663.87	35490.3223	4312701.09	2394173.55	0	0	0	0	0	3
25	12	0	0.521854579	3739472.36	2583996.46	89857.5594	4312701.09	2521322.52	0	0	0	0	0	3
26	13	0	0.542728763	3582193.3	2729510.45	163564.63	4312701.09	2633206.28	0	0	0	0	0	3
27	13	0	0.563602946	3484186.27	2867869.68	260417.737	4312701.09	2730537.12	0	0	0	0	0	3
28	14	0	0.584477129	3367934.71	2997349.55	384059.191	4312701.09	2810671.67	0	0	0	0	0	3
29	14	0	0.605351312	3251854.84	3116841.04	540750.984	4312701.09	2871150.97	0	0	0	0	0	3
30	15	0	0.626225495	3226877.56	3228762.98	736645.645	4312701.09	2912936.4	0	0	0	0	0	3
