Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	9	0	0.0135874139	-0.000498686881	-0.000498686881	-0.000498686881	-0.000498686881	0	0	0	0	0	0	3
2	10	0	0.0271748278	-0.000337937288	-0.000418312084	-0.000498686881	-0.000337937288	8.03747963e-05	0	0	0	0	0	3
3	12	0	0.0407622417	-0.000388603599	-0.000408409256	-0.000498686881	-0.000337937288	9.02776246e-05	0	0	0	0	0	3
4	13	0	0.0543496556	-0.000460586376	-0.000421453536	-0.000498686881	-0.000337937288	9.02776246e-05	0	0	0	0	0	3
5	15	0	0.0679370695	-0.000585146959	-0.000454192221	-0.000585146959	-0.000337937288	9.02776246e-05	0	0	0	0	0	3
6	17	0	0.0815244834	-0.000738242014	-0.000501533853	-0.000738242014	-0.000337937288	9.31245969e-05	0	0	0	0	0	3
7	19	0	0.0951118973	-0.00146746887	-0.00063952457	-0.00146746887	-0.000337937288	0.000231115314	0	0	0	0	0	3
8	20	0	0.108699311	-0.00532868611	-0.00122566976	-0.00532868611	-0.000337937288	0.000817260506	0	0	0	0	0	3
9	22	0	0.122286725	-0.0103707508	-0.00224178987	-0.0103707508	-0.000337937288	0.00183338062	0	0	0	0	0	3
10	23	0	0.135874139	-0.0139863963	-0.00341625052	-0.0139863963	-0.000337937288	0.00300784126	0	0	0	0	0	3
11	25	0	0.149461553	-0.000202424523	-0.00312408452	-0.0139863963	-0.000202424523	0.00300784126	0	0	0	0	0	3
12	26	0	0.163048967	-4.47496681e-05	-0.00286747328	-0.0139863963	-4.47496681e-05	0.00300784126	0	0	0	0	0	3
13	27	0	0.176636381	-2.17157906e-05	-0.00264856886	-0.0139863963	-2.17157906e-05	0.00300784126	0	0	0	0	0	3
14	29	0	0.190223795	-2.10735781e-05	-0.00246089062	-0.0139863963	-2.10735781e-05	0.00300784126	0	0	0	0	0	3
15	30	0	0.203811208	-2.07111608e-05	-0.00229821199	-0.0139863963	-2.07111608e-05	0.00300784126	0	0	0	0	0	3
16	32	0	0.217398622	-2.36232465e-05	-0.0021560502	-0.0139863963	-2.07111608e-05	0.00300784126	0	0	0	0	0	3
