Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	9	0	0.0135874139	293.199235	293.199235	293.199235	293.199235	0	0	0	0	0	0	3
2	10	0	0.0271748278	293.199343	293.199289	293.199235	293.199343	5.42608518e-05	0	0	0	0	0	3
3	12	0	0.0407622417	293.199387	293.199322	293.199235	293.199387	8.70862021e-05	0	0	0	0	0	3
4	13	0	0.0543496556	293.199437	293.199351	293.199235	293.199437	0.000115949411	0	0	0	0	0	3
5	15	0	0.0679370695	293.199452	293.199371	293.199235	293.199452	0.000136183563	0	0	0	0	0	3
6	17	0	0.0815244834	293.19948	293.199389	293.199235	293.19948	0.000154330756	0	0	0	0	0	3
7	19	0	0.0951118973	293.199483	293.199402	293.199235	293.199483	0.000167758312	0	0	0	0	0	3
8	20	0	0.108699311	293.199503	293.199415	293.199235	293.199503	0.000180375741	0	0	0	0	0	3
9	22	0	0.122286725	293.199524	293.199427	293.199235	293.199524	0.000192506913	0	0	0	0	0	3
10	23	0	0.135874139	293.199568	293.199441	293.199235	293.199568	0.000206618691	0	0	0	0	0	3
11	25	0	0.149461553	293.199628	293.199458	293.199235	293.199628	0.000223557184	0	0	0	0	0	3
12	26	0	0.163048967	293.19972	293.19948	293.199235	293.19972	0.000245350449	0	0	0	0	0	3
13	27	0	0.176636381	293.199811	293.199505	293.199235	293.199811	0.000270841338	0	0	0	0	0	3
14	29	0	0.190223795	293.199918	293.199535	293.199235	293.199918	0.000300300452	0	0	0	0	0	3
15	30	0	0.203811208	293.200017	293.199567	293.199235	293.200017	0.000332423584	0	0	0	0	0	3
16	32	0	0.217398622	293.200162	293.199604	293.199235	293.200162	0.000369630822	0	0	0	0	0	3
17	33	0	0.230986036	293.200294	293.199645	293.199235	293.200294	0.000410223013	0	0	0	0	0	3
18	34	0	0.24457345	293.200414	293.199688	293.199235	293.200414	0.000452973866	0	0	0	0	0	3
19	36	0	0.258160864	293.200522	293.199731	293.199235	293.200522	0.000496879898	0	0	0	0	0	3
20	37	0	0.271748278	293.200619	293.199776	293.199235	293.200619	0.00054125856	0	0	0	0	0	3
21	39	0	0.285335692	293.200744	293.199822	293.199235	293.200744	0.000587368204	0	0	0	0	0	3
22	40	0	0.298923106	293.200855	293.199869	293.199235	293.200855	0.000634340415	0	0	0	0	0	3
23	41	0	0.31251052	293.200955	293.199916	293.199235	293.200955	0.000681540616	0	0	0	0	0	3
24	42	0	0.326097934	293.201045	293.199963	293.199235	293.201045	0.000728589309	0	0	0	0	0	3
25	44	0	0.339685347	293.20113	293.20001	293.199235	293.20113	0.000775282406	0	0	0	0	0	3
26	45	0	0.353272761	293.201247	293.200057	293.199235	293.201247	0.000822881735	0	0	0	0	0	3
27	46	0	0.366860175	293.201359	293.200106	293.199235	293.201359	0.000871102577	0	0	0	0	0	3
28	48	0	0.380447589	293.201469	293.200154	293.199235	293.201469	0.00091980127	0	0	0	0	0	3
29	49	0	0.394035003	293.201576	293.200203	293.199235	293.201576	0.000968820094	0	0	0	0	0	3
30	51	0	0.407622417	293.201678	293.200253	293.199235	293.201678	0.00101796401	0	0	0	0	0	3
31	52	0	0.421209831	293.201828	293.200303	293.199235	293.201828	0.0010687976	0	0	0	0	0	3
32	53	0	0.434797245	293.20198	293.200356	293.199235	293.20198	0.00112119871	0	0	0	0	0	3
33	55	0	0.448384659	293.202128	293.200409	293.199235	293.202128	0.00117489937	0	0	0	0	0	3
34	56	0	0.461972073	293.202272	293.200464	293.199235	293.202272	0.00122968304	0	0	0	0	0	3
35	57	0	0.475559486	293.202415	293.20052	293.199235	293.202415	0.00128540661	0	0	0	0	0	3
36	59	0	0.4891469	293.202626	293.200578	293.199235	293.202626	0.00134391324	0	0	0	0	0	3
37	60	0	0.502734314	293.20283	293.200639	293.199235	293.20283	0.00140477355	0	0	0	0	0	3
38	61	0	0.516321728	293.203023	293.200742	293.199343	293.203023	0.00145291428	0	0	0	0	0	3
39	62	0	0.529909142	293.203213	293.200846	293.199387	293.203213	0.00152467613	0	0	0	0	0	3
40	64	0	0.543496556	293.203404	293.200955	293.199437	293.203404	0.00160437778	0	0	0	0	0	3
41	65	0	0.55708397	293.203672	293.201069	293.199452	293.203672	0.00169858787	0	0	0	0	0	3
42	66	0	0.570671384	293.203928	293.20119	293.19948	293.203928	0.00180143076	0	0	0	0	0	3
43	67	0	0.584258798	293.20418	293.201317	293.199483	293.20418	0.00191503479	0	0	0	0	0	3
44	69	0	0.597846212	293.204426	293.201451	293.199503	293.204426	0.00203601767	0	0	0	0	0	3
45	70	0	0.611433625	293.204669	293.201591	293.199524	293.204669	0.00216349821	0	0	0	0	0	3
46	71	0	0.625021039	293.204905	293.201736	293.199568	293.204905	0.00229481651	0	0	0	0	0	3
47	73	0	0.638608453	293.205137	293.201887	293.199628	293.205137	0.00242839743	0	0	0	0	0	3
48	74	0	0.652195867	293.205367	293.202042	293.19972	293.205367	0.00256173804	0	0	0	0	0	3
49	75	0	0.665783281	293.205591	293.2022	293.199811	293.205591	0.0026949452	0	0	0	0	0	3
50	77	0	0.679370695	293.205814	293.202363	293.199918	293.205814	0.00282771612	0	0	0	0	0	3
51	78	0	0.692958109	293.206026	293.202528	293.200017	293.206026	0.00296067982	0	0	0	0	0	3
52	79	0	0.706545523	293.206238	293.202696	293.200162	293.206238	0.00309162262	0	0	0	0	0	3
53	80	0	0.720132937	293.206444	293.202866	293.200294	293.206444	0.00322080688	0	0	0	0	0	3
54	82	0	0.733720351	293.206649	293.203037	293.200414	293.206649	0.00334981735	0	0	0	0	0	3
55	83	0	0.747307764	293.206848	293.203211	293.200522	293.206848	0.00347980328	0	0	0	0	0	3
56	84	0	0.760895178	293.207046	293.203388	293.200619	293.207046	0.00361175072	0	0	0	0	0	3
57	86	0	0.774482592	293.207237	293.203566	293.200744	293.207237	0.00374451337	0	0	0	0	0	3
58	87	0	0.788070006	293.207422	293.203747	293.200855	293.207422	0.00387802978	0	0	0	0	0	3
59	88	0	0.80165742	293.20761	293.203929	293.200955	293.20761	0.00401338601	0	0	0	0	0	3
60	90	0	0.815244834	293.207793	293.204114	293.201045	293.207793	0.00415116533	0	0	0	0	0	3
61	91	0	0.828832248	293.207975	293.204302	293.20113	293.207975	0.0042917661	0	0	0	0	0	3
62	92	0	0.842419662	293.208153	293.204491	293.201247	293.208153	0.00443395555	0	0	0	0	0	3
63	93	0	0.856007076	293.208325	293.204683	293.201359	293.208325	0.00457702448	0	0	0	0	0	3
64	95	0	0.869594489	293.208495	293.204876	293.201469	293.208495	0.00472116824	0	0	0	0	0	3
65	96	0	0.883181903	293.208662	293.20507	293.201576	293.208662	0.00486654064	0	0	0	0	0	3
66	97	0	0.896769317	293.208825	293.205266	293.201678	293.208825	0.00501333121	0	0	0	0	0	3
67	99	0	0.910356731	293.208986	293.205463	293.201828	293.208986	0.00516002206	0	0	0	0	0	3
68	100	0	0.923944145	293.209145	293.205661	293.20198	293.209145	0.00530536025	0	0	0	0	0	3
69	101	0	0.937531559	293.2093	293.205859	293.202128	293.2093	0.00544948312	0	0	0	0	0	3
70	103	0	0.951118973	293.209446	293.206057	293.202272	293.209446	0.00559249575	0	0	0	0	0	3
71	104	0	0.964706387	293.209598	293.206255	293.202415	293.209598	0.00573475602	0	0	0	0	0	3
72	105	0	0.978293801	293.20974	293.206453	293.202626	293.20974	0.00587422183	0	0	0	0	0	3
73	106	0	0.991881215	293.209883	293.206649	293.20283	293.209883	0.00600948195	0	0	0	0	0	3
74	108	0	1.00546863	293.210015	293.206843	293.203023	293.210015	0.00610127339	0.000318844481	0	0	0	0	3
75	109	0	1.01905604	293.210155	293.207036	293.203213	293.210155	0.00618943928	0.00032303958	0	0	0	0	3
76	110	0	1.03264346	293.210283	293.207227	293.203404	293.210283	0.00627196083	0.000324955421	0	0	0	0	3
77	112	0	1.04623087	293.210419	293.207416	293.203672	293.210419	0.00634709427	0.000326451667	0	0	0	0	3
78	113	0	1.05981828	293.210542	293.207602	293.203928	293.210542	0.00641180311	0.00032801912	0	0	0	0	3
79	114	0	1.0734057	293.210671	293.207784	293.20418	293.210671	0.00646700981	0.000329564315	0	0	0	0	3
80	116	0	1.08699311	293.210797	293.207963	293.204426	293.210797	0.00637124549	0.000331209213	0	0	0	0	3
81	117	0	1.10058053	293.210919	293.208139	293.204669	293.210919	0.00625020951	0.000332818653	0	0	0	0	3
82	118	0	1.11416794	293.211038	293.208311	293.204905	293.211038	0.00613312577	0.000334393965	0	0	0	0	3
83	119	0	1.12775535	293.211155	293.20848	293.205137	293.211155	0.00601800423	0.000335863156	0	0	0	0	3
84	121	0	1.14134277	293.211272	293.208646	293.205367	293.211272	0.00590413789	0.000337209114	0	0	0	0	3
85	122	0	1.15493018	293.211384	293.208808	293.205591	293.211384	0.00579233099	0.000338365082	0	0	0	0	3
86	123	0	1.1685176	293.211491	293.208968	293.205814	293.211491	0.0056771425	0.000339367126	0	0	0	0	3
87	125	0	1.18210501	293.211603	293.209124	293.206026	293.211603	0.00557685548	0.000340227505	0	0	0	0	3
88	126	0	1.19569242	293.211715	293.209278	293.206238	293.211715	0.00547676614	0.000340993364	0	0	0	0	3
89	127	0	1.20927984	293.211826	293.209429	293.206444	293.211826	0.00538218949	0.000341588309	0	0	0	0	3
90	128	0	1.22286725	293.211937	293.209577	293.206649	293.211937	0.00528800619	0.000342069993	0	0	0	0	3
91	130	0	1.23645466	293.212048	293.209723	293.206848	293.212048	0.00519928683	0.000342477563	0	0	0	0	3
92	131	0	1.25004208	293.212156	293.209867	293.207046	293.212156	0.00511025304	0.000342841563	0	0	0	0	3
93	132	0	1.26362949	293.21226	293.210008	293.207237	293.21226	0.00502271253	0.000343177777	0	0	0	0	3
94	134	0	1.27721691	293.212363	293.210146	293.207422	293.212363	0.00494103711	0.000343447562	0	0	0	0	3
95	135	0	1.29080432	293.212469	293.210283	293.20761	293.212469	0.00485956604	0.000343684565	0	0	0	0	3
96	136	0	1.30439173	293.212573	293.210417	293.207793	293.212573	0.00478008691	0.000343906253	0	0	0	0	3
97	137	0	1.31797915	293.212674	293.210549	293.207975	293.212674	0.00469929806	0.000344122291	0	0	0	0	3
98	139	0	1.33156656	293.21277	293.210678	293.208153	293.21277	0.00461773934	0.000344333767	0	0	0	0	3
99	140	0	1.34515398	293.21287	293.210806	293.208325	293.21287	0.00454492136	0.000344507588	0	0	0	0	3
100	141	0	1.35874139	293.212968	293.210931	293.208495	293.212968	0.00447334602	0.000344651739	0	0	0	0	3
101	143	0	1.3723288	293.213061	293.211055	293.208662	293.213061	0.00439962494	0.000344766971	0	0	0	0	3
