Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	9	0	0.0135874139	101324.604	101324.604	101324.604	101324.604	0	0	0	0	0	0	3
2	10	0	0.0271748278	101326.016	101325.31	101324.604	101326.016	0.705575049	0	0	0	0	0	3
3	12	0	0.0407622417	101325.233	101325.284	101324.604	101326.016	0.705575049	0	0	0	0	0	3
4	13	0	0.0543496556	101324.481	101325.084	101324.481	101326.016	0.705575049	0	0	0	0	0	3
5	15	0	0.0679370695	101324.035	101324.874	101324.035	101326.016	0.705575049	0	0	0	0	0	3
6	17	0	0.0815244834	101323.606	101324.663	101323.606	101326.016	0.705575049	0	0	0	0	0	3
7	19	0	0.0951118973	101323.327	101324.472	101323.327	101326.016	0.838121913	0	0	0	0	0	3
8	20	0	0.108699311	101323.178	101324.31	101323.178	101326.016	0.999839861	0	0	0	0	0	3
9	22	0	0.122286725	101323.045	101324.17	101323.045	101326.016	1.14037922	0	0	0	0	0	3
10	23	0	0.135874139	101323.013	101324.054	101323.013	101326.016	1.25601267	0	0	0	0	0	3
11	25	0	0.149461553	101322.923	101323.951	101322.923	101326.016	1.35886916	0	0	0	0	0	3
12	26	0	0.163048967	101322.942	101323.867	101322.923	101326.016	1.4429816	0	0	0	0	0	3
13	27	0	0.176636381	101322.92	101323.794	101322.92	101326.016	1.51584328	0	0	0	0	0	3
14	29	0	0.190223795	101322.948	101323.734	101322.92	101326.016	1.57630664	0	0	0	0	0	3
15	30	0	0.203811208	101322.958	101323.682	101322.92	101326.016	1.62798629	0	0	0	0	0	3
16	32	0	0.217398622	101322.956	101323.637	101322.92	101326.016	1.67334202	0	0	0	0	0	3
17	33	0	0.230986036	101322.961	101323.597	101322.92	101326.016	1.71310379	0	0	0	0	0	3
18	34	0	0.24457345	101322.962	101323.562	101322.92	101326.016	1.74839101	0	0	0	0	0	3
19	36	0	0.258160864	101322.961	101323.53	101322.92	101326.016	1.77999306	0	0	0	0	0	3
20	37	0	0.271748278	101322.945	101323.501	101322.92	101326.016	1.80923564	0	0	0	0	0	3
21	39	0	0.285335692	101322.929	101323.473	101322.92	101326.016	1.83646572	0	0	0	0	0	3
22	40	0	0.298923106	101322.899	101323.447	101322.899	101326.016	1.86256963	0	0	0	0	0	3
23	41	0	0.31251052	101322.867	101323.422	101322.867	101326.016	1.88780786	0	0	0	0	0	3
24	42	0	0.326097934	101322.825	101323.397	101322.825	101326.016	1.91270503	0	0	0	0	0	3
25	44	0	0.339685347	101322.78	101323.373	101322.78	101326.016	1.93738697	0	0	0	0	0	3
26	45	0	0.353272761	101322.711	101323.347	101322.711	101326.016	1.96282474	0	0	0	0	0	3
27	46	0	0.366860175	101322.638	101323.321	101322.638	101326.016	1.98907589	0	0	0	0	0	3
28	48	0	0.380447589	101322.564	101323.294	101322.564	101326.016	2.01611306	0	0	0	0	0	3
29	49	0	0.394035003	101322.489	101323.266	101322.489	101326.016	2.0438545	0	0	0	0	0	3
30	51	0	0.407622417	101322.417	101323.238	101322.417	101326.016	2.07215202	0	0	0	0	0	3
31	52	0	0.421209831	101322.308	101323.208	101322.308	101326.016	2.10215191	0	0	0	0	0	3
32	53	0	0.434797245	101322.195	101323.176	101322.195	101326.016	2.13379754	0	0	0	0	0	3
33	55	0	0.448384659	101322.086	101323.143	101322.086	101326.016	2.16682225	0	0	0	0	0	3
34	56	0	0.461972073	101321.972	101323.109	101321.972	101326.016	2.20126537	0	0	0	0	0	3
35	57	0	0.475559486	101321.862	101323.073	101321.862	101326.016	2.23688955	0	0	0	0	0	3
36	59	0	0.4891469	101321.694	101323.035	101321.694	101326.016	2.27519153	0	0	0	0	0	3
37	60	0	0.502734314	101321.526	101322.994	101321.526	101326.016	2.3159817	0	0	0	0	0	3
38	61	0	0.516321728	101321.359	101322.906	101321.359	101326.016	2.4037072	0	0	0	0	0	3
39	62	0	0.529909142	101321.193	101322.776	101321.193	101325.233	2.50842213	0	0	0	0	0	3
40	64	0	0.543496556	101321.026	101322.662	101321.026	101324.481	2.42136852	0	0	0	0	0	3
41	65	0	0.55708397	101320.785	101322.562	101320.785	101324.035	2.31156582	0	0	0	0	0	3
42	66	0	0.570671384	101320.546	101322.468	101320.546	101323.606	2.19458987	0	0	0	0	0	3
43	67	0	0.584258798	101320.302	101322.379	101320.302	101323.327	2.09314646	0	0	0	0	0	3
44	69	0	0.597846212	101320.07	101322.291	101320.07	101323.178	2.01946312	0	0	0	0	0	3
45	70	0	0.611433625	101319.833	101322.2	101319.833	101323.045	1.96933798	0	0	0	0	0	3
46	71	0	0.625021039	101319.599	101322.107	101319.599	101323.013	1.94685245	0	0	0	0	0	3
47	73	0	0.638608453	101319.36	101322.008	101319.36	101322.962	1.94272815	0	0	0	0	0	3
48	74	0	0.652195867	101319.131	101321.906	101319.131	101322.962	1.96109754	0	0	0	0	0	3
49	75	0	0.665783281	101318.894	101321.796	101318.894	101322.962	1.99764246	0	0	0	0	0	3
50	77	0	0.679370695	101318.664	101321.681	101318.664	101322.962	2.05219305	0	0	0	0	0	3
51	78	0	0.692958109	101318.428	101321.559	101318.428	101322.962	2.12265967	0	0	0	0	0	3
