Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.0131941424	101332.715	101332.715	101332.715	101332.715	0	0	0	0	0	0	3
2	4	0	0.0263882848	101328.676	101330.695	101328.676	101332.715	2.01906693	0	0	0	0	0	3
3	5	0	0.0395824272	101326.645	101329.345	101326.645	101332.715	3.36916633	0	0	0	0	0	3
4	6	0	0.0527765696	101326.179	101328.554	101326.179	101332.715	4.16079326	0	0	0	0	0	3
5	7	0	0.065970712	101326.145	101328.072	101326.145	101332.715	4.64247564	0	0	0	0	0	3
6	8	0	0.0791648543	101326.313	101327.779	101326.145	101332.715	4.9356359	0	0	0	0	0	3
7	9	0	0.0923589967	101326.379	101327.579	101326.145	101332.715	5.13556596	0	0	0	0	0	3
8	9	0	0.105553139	101326.447	101327.437	101326.145	101332.715	5.2771098	0	0	0	0	0	3
9	10	0	0.118747282	101326.48	101327.331	101326.145	101332.715	5.38353062	0	0	0	0	0	3
10	11	0	0.131941424	101326.513	101327.249	101326.145	101332.715	5.46531404	0	0	0	0	0	3
11	12	0	0.145135566	101326.556	101327.186	101326.145	101332.715	5.5283636	0	0	0	0	0	3
12	13	0	0.158329709	101326.606	101327.138	101326.145	101332.715	5.57668896	0	0	0	0	0	3
13	14	0	0.171523851	101326.655	101327.101	101326.145	101332.715	5.6138497	0	0	0	0	0	3
14	14	0	0.184717993	101326.696	101327.072	101326.145	101332.715	5.64275664	0	0	0	0	0	3
15	15	0	0.197912136	101326.731	101327.049	101326.145	101332.715	5.66545725	0	0	0	0	0	3
16	16	0	0.211106278	101326.765	101327.031	101326.145	101332.715	5.68319581	0	0	0	0	0	3
17	17	0	0.224300421	101326.803	101327.018	101326.145	101332.715	5.69663198	0	0	0	0	0	3
18	18	0	0.237494563	101326.834	101327.008	101326.145	101332.715	5.70683589	0	0	0	0	0	3
19	19	0	0.250688705	101326.862	101327	101326.145	101332.715	5.71451857	0	0	0	0	0	3
20	19	0	0.263882848	101326.884	101326.994	101326.145	101332.715	5.72031015	0	0	0	0	0	3
21	20	0	0.27707699	101326.905	101326.99	101326.145	101332.715	5.72453917	0	0	0	0	0	3
22	21	0	0.290271133	101326.928	101326.987	101326.145	101332.715	5.72734248	0	0	0	0	0	3
23	22	0	0.303465275	101326.949	101326.986	101326.145	101332.715	5.72902319	0	0	0	0	0	3
24	23	0	0.316659417	101326.965	101326.985	101326.145	101332.715	5.72989144	0	0	0	0	0	3
25	24	0	0.32985356	101326.979	101326.984	101326.145	101332.715	5.73013305	0	0	0	0	0	3
26	25	0	0.343047702	101326.99	101326.985	101326.145	101332.715	5.73013305	0	0	0	0	0	3
27	25	0	0.356241845	101327.004	101326.985	101326.145	101332.715	5.73013305	0	0	0	0	0	3
28	26	0	0.369435987	101327.015	101326.986	101326.145	101332.715	5.73013305	0	0	0	0	0	3
29	27	0	0.382630129	101327.024	101326.988	101326.145	101332.715	5.73013305	0	0	0	0	0	3
