Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.0131941424	103088.963	103088.963	103088.963	103088.963	0	0	0	0	0	0	3
2	4	0	0.0263882848	102156.777	102622.87	102156.777	103088.963	466.092728	0	0	0	0	0	3
3	5	0	0.0395824272	101684.043	102309.928	101684.043	103088.963	779.034991	0	0	0	0	0	3
4	6	0	0.0527765696	101573.627	102125.852	101573.627	103088.963	963.110201	0	0	0	0	0	3
5	7	0	0.065970712	101565.233	102013.729	101565.233	103088.963	1075.234	0	0	0	0	0	3
6	8	0	0.0791648543	101603.283	101945.321	101565.233	103088.963	1143.64156	0	0	0	0	0	3
7	9	0	0.0923589967	101617.91	101898.548	101565.233	103088.963	1190.4146	0	0	0	0	0	3
8	9	0	0.105553139	101633.578	101865.427	101565.233	103088.963	1223.53583	0	0	0	0	0	3
9	10	0	0.118747282	101640.63	101840.449	101565.233	103088.963	1248.51325	0	0	0	0	0	3
10	11	0	0.131941424	101648.743	101821.279	101565.233	103088.963	1267.68383	0	0	0	0	0	3
11	12	0	0.145135566	101658.285	101806.461	101565.233	103088.963	1282.50146	0	0	0	0	0	3
12	13	0	0.158329709	101669.856	101795.077	101565.233	103088.963	1293.88526	0	0	0	0	0	3
13	14	0	0.171523851	101680.728	101786.281	101565.233	103088.963	1302.68135	0	0	0	0	0	3
14	14	0	0.184717993	101690.057	101779.408	101565.233	103088.963	1309.55447	0	0	0	0	0	3
15	15	0	0.197912136	101698.045	101773.984	101565.233	103088.963	1314.97865	0	0	0	0	0	3
16	16	0	0.211106278	101705.703	101769.716	101565.233	103088.963	1319.24618	0	0	0	0	0	3
17	17	0	0.224300421	101713.865	101766.431	101565.233	103088.963	1322.53153	0	0	0	0	0	3
18	18	0	0.237494563	101720.659	101763.888	101565.233	103088.963	1325.07442	0	0	0	0	0	3
19	19	0	0.250688705	101726.478	101761.919	101565.233	103088.963	1327.04335	0	0	0	0	0	3
20	19	0	0.263882848	101731.207	101760.384	101565.233	103088.963	1328.57895	0	0	0	0	0	3
21	20	0	0.27707699	101735.717	101759.209	101565.233	103088.963	1329.75355	0	0	0	0	0	3
22	21	0	0.290271133	101740.409	101758.354	101565.233	103088.963	1330.60811	0	0	0	0	0	3
23	22	0	0.303465275	101744.425	101757.749	101565.233	103088.963	1331.21374	0	0	0	0	0	3
24	23	0	0.316659417	101747.542	101757.324	101565.233	103088.963	1331.63901	0	0	0	0	0	3
25	24	0	0.32985356	101750.132	101757.036	101565.233	103088.963	1331.92665	0	0	0	0	0	3
26	25	0	0.343047702	101752.282	101756.853	101565.233	103088.963	1332.10948	0	0	0	0	0	3
27	25	0	0.356241845	101754.566	101756.768	101565.233	103088.963	1332.1942	0	0	0	0	0	3
28	26	0	0.369435987	101756.28	101756.751	101565.233	103088.963	1332.21163	0	0	0	0	0	3
29	27	0	0.382630129	101757.529	101756.778	101565.233	103088.963	1332.21163	0	0	0	0	0	3
30	28	0	0.395824272	101758.377	101756.831	101565.233	103088.963	1332.21163	0	0	0	0	0	3
31	29	0	0.409018414	101759.078	101756.904	101565.233	103088.963	1332.21163	0	0	0	0	0	3
32	30	0	0.422212556	101759.702	101756.991	101565.233	103088.963	1332.21163	0	0	0	0	0	3
33	31	0	0.435406699	101760.101	101757.085	101565.233	103088.963	1332.21163	0	0	0	0	0	3
34	32	0	0.448600841	101760.232	101757.178	101565.233	103088.963	1332.21163	0	0	0	0	0	3
35	32	0	0.461794984	101760.107	101757.261	101565.233	103088.963	1332.21163	0	0	0	0	0	3
36	33	0	0.474989126	101759.83	101757.333	101565.233	103088.963	1332.21163	0	0	0	0	0	3
37	34	0	0.488183268	101759.177	101757.383	101565.233	103088.963	1332.21163	0	0	0	0	0	3
38	35	0	0.501377411	101758.217	101757.405	101565.233	103088.963	1332.21163	0	0	0	0	0	3
39	36	0	0.514571553	101757.05	101722.354	101565.233	102156.777	591.543723	0	0	0	0	0	3
40	37	0	0.527765696	101755.786	101711.802	101565.233	101760.232	194.999017	0	0	0	0	0	3
41	38	0	0.540959838	101754.635	101713.66	101565.233	101760.232	194.999017	0	0	0	0	0	3
42	38	0	0.55415398	101753.026	101718.381	101565.233	101760.232	194.999017	0	0	0	0	0	3
43	39	0	0.567348123	101751.076	101723.271	101603.283	101760.232	156.949208	0	0	0	0	0	3
44	40	0	0.580542265	101748.918	101727.104	101617.91	101760.232	142.322709	0	0	0	0	0	3
45	41	0	0.593736408	101746.674	101730.492	101633.578	101760.232	126.654226	0	0	0	0	0	3
46	42	0	0.60693055	101744.436	101733.41	101640.63	101760.232	119.602468	0	0	0	0	0	3
47	43	0	0.620124692	101742.17	101736.082	101648.743	101760.232	109.47681	0	0	0	0	0	3
48	44	0	0.633318835	101739.953	101738.482	101658.285	101760.232	94.6591859	0	0	0	0	0	3
49	45	0	0.646512977	101737.698	101740.572	101669.856	101760.232	83.2753874	0	0	0	0	0	3
50	46	0	0.65970712	101735.458	101742.298	101680.728	101760.232	74.4793001	0	0	0	0	0	3
51	47	0	0.672901262	101733.214	101743.679	101690.057	101760.232	67.6061786	0	0	0	0	0	3
52	48	0	0.686095404	101730.949	101744.755	101698.045	101760.232	62.1819917	0	0	0	0	0	3
53	49	0	0.699289547	101728.626	101745.56	101705.703	101760.232	54.5288942	0	0	0	0	0	3
54	50	0	0.712483689	101726.275	101746.102	101713.865	101760.232	46.3669038	0	0	0	0	0	3
55	50	0	0.725677831	101723.873	101746.365	101720.659	101760.232	39.5735601	0	0	0	0	0	3
56	51	0	0.738871974	101721.447	101746.386	101721.447	101760.232	38.7852946	0	0	0	0	0	3
57	52	0	0.752066116	101718.992	101746.189	101718.992	101760.232	41.2403554	0	0	0	0	0	3
58	53	0	0.765260259	101716.549	101745.803	101716.549	101760.232	43.6838622	0	0	0	0	0	3
59	54	0	0.778454401	101714.054	101745.233	101714.054	101760.232	46.1786396	0	0	0	0	0	3
60	55	0	0.791648543	101711.589	101744.474	101711.589	101760.232	45.9469063	0	0	0	0	0	3
61	56	0	0.804842686	101709.096	101743.545	101709.096	101760.232	45.6027319	0	0	0	0	0	3
62	57	0	0.818036828	101706.613	101742.468	101706.613	101760.232	45.6027319	0	0	0	0	0	3
63	58	0	0.831230971	101704.1	101741.256	101704.1	101760.232	45.6027319	0	0	0	0	0	3
